# aeff[um]=   0.00050  comp=ad_s2  Teq[K]=  18.96159 (calc_Teq output)
# block 1 (GD): N=250   blocks 2-4 (MC fixed/2pass/buffered): N=600
# === GD block: T[K]   P(T_i)   dP/dlnT
  1.01291E+001   3.16587E-004   3.20675E-003
  1.02628E+001   2.97385E-004   3.05202E-003
  1.03983E+001   2.86205E-004   2.97606E-003
  1.05355E+001   2.76502E-004   2.91312E-003
  1.06746E+001   2.54360E-004   2.71522E-003
  1.08155E+001   2.45016E-004   2.64999E-003
  1.09583E+001   2.34993E-004   2.57515E-003
  1.11030E+001   2.25424E-004   2.50290E-003
  1.12495E+001   2.08960E-004   2.35072E-003
  1.13980E+001   1.98636E-004   2.26408E-003
  1.15485E+001   1.91936E-004   2.21659E-003
  1.17010E+001   1.84480E-004   2.15861E-003
  1.18554E+001   1.70434E-004   2.02058E-003
  1.20119E+001   1.61846E-004   1.94409E-003
  1.21705E+001   1.57967E-004   1.92255E-003
  1.23311E+001   1.48832E-004   1.83528E-003
  1.24939E+001   1.42341E-004   1.77840E-003
  1.26589E+001   1.30616E-004   1.65346E-003
  1.28260E+001   1.29572E-004   1.66190E-003
  1.29953E+001   1.19357E-004   1.55109E-003
  1.31668E+001   1.16127E-004   1.52904E-003
  1.33406E+001   1.07235E-004   1.43060E-003
  1.35167E+001   1.05519E-004   1.42628E-003
  1.36952E+001   9.83001E-005   1.34625E-003
  1.38760E+001   9.35144E-005   1.29761E-003
  1.40591E+001   8.84702E-005   1.24382E-003
  1.42447E+001   8.65054E-005   1.23226E-003
  1.44328E+001   7.99876E-005   1.15445E-003
  1.46233E+001   7.63686E-005   1.11677E-003
  1.48163E+001   7.12315E-005   1.05540E-003
  1.50119E+001   7.08372E-005   1.06341E-003
  1.52101E+001   6.49760E-005   9.88299E-004
  1.54109E+001   6.18991E-005   9.53927E-004
  1.56143E+001   5.84714E-005   9.12997E-004
  1.58204E+001   5.68780E-005   8.99842E-004
  1.60293E+001   5.28050E-005   8.46433E-004
  1.62409E+001   5.06278E-005   8.22246E-004
  1.64553E+001   4.82754E-005   7.94390E-004
  1.66725E+001   4.61063E-005   7.68713E-004
  1.68926E+001   4.26163E-005   7.19905E-004
  1.71156E+001   4.14091E-005   7.08747E-004
  1.73415E+001   3.93256E-005   6.81971E-004
  1.75705E+001   3.71414E-005   6.52597E-004
  1.78024E+001   3.49004E-005   6.21316E-004
  1.80374E+001   3.28686E-005   5.92868E-004
  1.82755E+001   3.21642E-005   5.87821E-004
  1.85168E+001   3.01101E-005   5.57546E-004
  1.87612E+001   2.84348E-005   5.33475E-004
  1.90089E+001   2.66134E-005   5.05894E-004
  1.92598E+001   2.61984E-005   5.04580E-004
  1.95141E+001   2.42027E-005   4.72296E-004
  1.97717E+001   2.30779E-005   4.56291E-004
  2.00327E+001   2.20057E-005   4.40837E-004
  2.02971E+001   2.11159E-005   4.28596E-004
  2.05650E+001   1.96270E-005   4.03633E-004
  2.08365E+001   1.86327E-005   3.88244E-004
  2.11116E+001   1.78285E-005   3.76391E-004
  2.13903E+001   1.70966E-005   3.65705E-004
  2.16726E+001   1.61162E-005   3.49282E-004
  2.19587E+001   1.48758E-005   3.26657E-004
  2.22486E+001   1.44888E-005   3.22357E-004
  2.25423E+001   1.36160E-005   3.06937E-004
  2.28399E+001   1.30594E-005   2.98278E-004
  2.31414E+001   1.20709E-005   2.79340E-004
  2.34469E+001   1.14096E-005   2.67523E-004
  2.37564E+001   1.08352E-005   2.57408E-004
  2.40700E+001   1.03255E-005   2.48538E-004
  2.43878E+001   9.74602E-006   2.37685E-004
  2.47097E+001   9.31476E-006   2.30167E-004
  2.50359E+001   8.74974E-006   2.19059E-004
  2.53664E+001   8.21650E-006   2.08424E-004
  2.57012E+001   7.87798E-006   2.02475E-004
  2.60405E+001   7.38645E-006   1.92348E-004
  2.63843E+001   7.10749E-006   1.87527E-004
  2.67326E+001   6.58575E-006   1.76055E-004
  2.70855E+001   6.40881E-006   1.73587E-004
  2.74430E+001   5.97144E-006   1.63876E-004
  2.78053E+001   5.69837E-006   1.58446E-004
  2.81723E+001   5.44433E-006   1.53381E-004
  2.85442E+001   5.19226E-006   1.48210E-004
  2.89210E+001   4.82010E-006   1.39403E-004
  2.93028E+001   4.62140E-006   1.35421E-004
  2.96897E+001   4.39702E-006   1.30547E-004
  3.00816E+001   4.12501E-006   1.24088E-004
  3.04787E+001   3.92497E-006   1.19629E-004
  3.08810E+001   3.68205E-006   1.13706E-004
  3.12887E+001   3.58709E-006   1.12236E-004
  3.17017E+001   3.32844E-006   1.05518E-004
  3.21202E+001   3.19082E-006   1.02490E-004
  3.25442E+001   2.99796E-006   9.75670E-005
  3.29738E+001   2.90662E-006   9.58432E-005
  3.34091E+001   2.66987E-006   8.91987E-005
  3.38502E+001   2.58548E-006   8.75194E-005
  3.42970E+001   2.40058E-006   8.23332E-005
  3.47498E+001   2.33310E-006   8.10753E-005
  3.52085E+001   2.16699E-006   7.62969E-005
  3.56733E+001   2.07638E-006   7.40718E-005
  3.61442E+001   1.96712E-006   7.11003E-005
  3.66213E+001   1.86649E-006   6.83539E-005
  3.71047E+001   1.75372E-006   6.50719E-005
  3.75946E+001   1.66438E-006   6.25721E-005
  3.80908E+001   1.60289E-006   6.10557E-005
  3.85937E+001   1.50377E-006   5.80364E-005
  3.91031E+001   1.41304E-006   5.52548E-005
  3.96193E+001   1.33728E-006   5.29824E-005
  4.01423E+001   1.28174E-006   5.14523E-005
  4.06723E+001   1.20105E-006   4.88497E-005
  4.12092E+001   1.14425E-006   4.71539E-005
  4.17532E+001   1.09266E-006   4.56222E-005
  4.23043E+001   1.03678E-006   4.38608E-005
  4.28628E+001   9.70717E-007   4.16079E-005
  4.34286E+001   9.11788E-007   3.95980E-005
  4.40019E+001   8.77849E-007   3.86273E-005
  4.45828E+001   8.28227E-007   3.69249E-005
  4.51713E+001   7.77270E-007   3.51106E-005
  4.57676E+001   7.36710E-007   3.37177E-005
  4.63718E+001   7.14422E-007   3.31293E-005
  4.69839E+001   6.54851E-007   3.07677E-005
  4.76042E+001   6.19588E-007   2.94952E-005
  4.82326E+001   6.05528E-007   2.92064E-005
  4.88693E+001   5.69223E-007   2.78177E-005
  4.95144E+001   5.33912E-007   2.64365E-005
  5.01680E+001   4.94184E-007   2.47924E-005
  5.08303E+001   4.84761E-007   2.46407E-005
  5.15013E+001   4.43754E-007   2.28541E-005
  5.21812E+001   4.25871E-007   2.22226E-005
  5.28700E+001   4.07282E-007   2.15332E-005
  5.35679E+001   3.86410E-007   2.06993E-005
  5.42751E+001   3.63887E-007   1.97501E-005
  5.49916E+001   3.38725E-007   1.86271E-005
  5.57175E+001   3.26105E-007   1.81699E-005
  5.64530E+001   3.03777E-007   1.71493E-005
  5.71982E+001   2.88699E-007   1.65132E-005
  5.79533E+001   2.73980E-007   1.58782E-005
  5.87183E+001   2.61670E-007   1.53649E-005
  5.94935E+001   2.44572E-007   1.45505E-005
  6.02788E+001   2.30014E-007   1.38651E-005
  6.10746E+001   2.19911E-007   1.34311E-005
  6.18808E+001   2.05640E-007   1.27253E-005
  6.26977E+001   1.93938E-007   1.21595E-005
  6.35253E+001   1.83981E-007   1.16876E-005
  6.43639E+001   1.75978E-007   1.13267E-005
  6.52136E+001   1.65180E-007   1.07720E-005
  6.60745E+001   1.54516E-007   1.02096E-005
  6.69467E+001   1.47653E-007   9.88496E-006
  6.78305E+001   1.37986E-007   9.35974E-006
  6.87259E+001   1.30364E-007   8.95947E-006
  6.96331E+001   1.23595E-007   8.60639E-006
  7.05523E+001   1.17899E-007   8.31811E-006
  7.14837E+001   1.10333E-007   7.88704E-006
  7.24273E+001   1.03425E-007   7.49087E-006
  7.33834E+001   9.90009E-008   7.26508E-006
  7.43522E+001   9.20535E-008   6.84443E-006
  7.53337E+001   8.71362E-008   6.56434E-006
  7.63281E+001   8.31437E-008   6.34625E-006
  7.73357E+001   7.92301E-008   6.12736E-006
  7.83566E+001   7.39399E-008   5.79372E-006
  7.93910E+001   6.82389E-008   5.41760E-006
  8.04390E+001   6.64579E-008   5.34585E-006
  8.15009E+001   6.12431E-008   4.99140E-006
  8.25768E+001   5.79178E-008   4.78270E-006
  8.36669E+001   5.63014E-008   4.71060E-006
  8.47714E+001   5.22640E-008   4.43053E-006
  8.58904E+001   4.89949E-008   4.20822E-006
  8.70242E+001   4.58769E-008   3.99243E-006
  8.81730E+001   4.39208E-008   3.87266E-006
  8.93370E+001   4.07926E-008   3.64431E-006
  9.05163E+001   3.88415E-008   3.51581E-006
  9.17112E+001   3.69611E-008   3.38978E-006
  9.29219E+001   3.47868E-008   3.23248E-006
  9.41485E+001   3.25530E-008   3.06484E-006
  9.53914E+001   3.05316E-008   2.91248E-006
  9.66506E+001   2.95196E-008   2.85311E-006
  9.79265E+001   2.71443E-008   2.65816E-006
  9.92192E+001   2.59267E-008   2.57245E-006
  1.00529E+002   2.46000E-008   2.47303E-006
  1.01856E+002   2.28077E-008   2.32312E-006
  1.03201E+002   2.13233E-008   2.20059E-006
  1.04563E+002   2.04291E-008   2.13615E-006
  1.05943E+002   1.91665E-008   2.03058E-006
  1.07342E+002   1.82042E-008   1.95409E-006
  1.08759E+002   1.68803E-008   1.83590E-006
  1.10195E+002   1.61590E-008   1.78064E-006
  1.11649E+002   1.50666E-008   1.68219E-006
  1.13123E+002   1.41530E-008   1.60104E-006
  1.14616E+002   1.35960E-008   1.55834E-006
  1.16129E+002   1.28113E-008   1.48778E-006
  1.17662E+002   1.17343E-008   1.38069E-006
  1.19216E+002   1.11593E-008   1.33037E-006
  1.20789E+002   1.06852E-008   1.29067E-006
  1.22384E+002   9.87386E-009   1.20841E-006
  1.24000E+002   9.37135E-009   1.16205E-006
  1.25636E+002   9.00195E-009   1.13098E-006
  1.27295E+002   8.45791E-009   1.07666E-006
  1.28975E+002   7.83016E-009   1.00990E-006
  1.30678E+002   7.44972E-009   9.73521E-007
  1.32403E+002   7.06358E-009   9.35245E-007
  1.34151E+002   6.43648E-009   8.63465E-007
  1.35922E+002   6.09982E-009   8.29104E-007
  1.37716E+002   5.84347E-009   8.04745E-007
  1.39534E+002   5.45306E-009   7.60893E-007
  1.41376E+002   5.08515E-009   7.18923E-007
  1.43242E+002   4.85031E-009   6.94775E-007
  1.45133E+002   4.59066E-009   6.66262E-007
  1.47049E+002   4.26455E-009   6.27103E-007
  1.48990E+002   4.03218E-009   6.00759E-007
  1.50957E+002   3.86990E-009   5.84193E-007
  1.52950E+002   3.61176E-009   5.52422E-007
  1.54969E+002   3.30174E-009   5.11670E-007
  1.57015E+002   3.14248E-009   4.93418E-007
  1.59087E+002   2.96726E-009   4.72057E-007
  1.61187E+002   2.75618E-009   4.44265E-007
  1.63315E+002   2.56579E-009   4.19035E-007
  1.65471E+002   2.49726E-009   4.13227E-007
  1.67655E+002   2.30735E-009   3.86843E-007
  1.69869E+002   2.20729E-009   3.74952E-007
  1.72111E+002   2.03443E-009   3.50150E-007
  1.74383E+002   1.94369E-009   3.38950E-007
  1.76685E+002   1.80847E-009   3.19533E-007
  1.79017E+002   1.66592E-009   2.98231E-007
  1.81381E+002   1.61138E-009   2.92275E-007
  1.83775E+002   1.51729E-009   2.78842E-007
  1.86201E+002   1.41035E-009   2.62610E-007
  1.88659E+002   1.33394E-009   2.51661E-007
  1.91150E+002   1.29414E-009   2.47376E-007
  1.93673E+002   1.18876E-009   2.30232E-007
  1.96230E+002   1.10450E-009   2.16736E-007
  1.98820E+002   1.02747E-009   2.04283E-007
  2.01444E+002   1.01292E-009   2.04048E-007
  2.04104E+002   8.97939E-010   1.83274E-007
  2.06798E+002   8.59752E-010   1.77796E-007
  2.09528E+002   8.15852E-010   1.70945E-007
  2.12294E+002   7.67166E-010   1.62866E-007
  2.15096E+002   7.11165E-010   1.52970E-007
  2.17936E+002   6.53872E-010   1.42503E-007
  2.20813E+002   6.51712E-010   1.43907E-007
  2.23728E+002   5.91857E-010   1.32416E-007
  2.26681E+002   5.58631E-010   1.26632E-007
  2.29674E+002   5.20401E-010   1.19523E-007
  2.32705E+002   5.09341E-010   1.18527E-007
  2.35777E+002   4.60762E-010   1.08638E-007
  2.38890E+002   4.39002E-010   1.04874E-007
  2.42043E+002   4.18166E-010   1.01215E-007
  2.45238E+002   3.95255E-010   9.69326E-008
  2.48476E+002   3.65994E-010   9.09413E-008
  2.51756E+002   3.46416E-010   8.72129E-008
  2.55079E+002   3.29518E-010   8.40539E-008
  2.58447E+002   3.12141E-010   8.06724E-008
  2.61858E+002   2.95515E-010   7.73835E-008
  2.65315E+002   2.66758E-010   7.07754E-008
  2.68817E+002   2.62058E-010   7.04462E-008
  2.72366E+002   2.35109E-010   6.40361E-008
  2.75962E+002   2.33547E-010   6.44506E-008
  2.79604E+002   2.07730E-010   5.80826E-008
  2.83296E+002   2.01929E-010   5.72061E-008
  2.87035E+002   1.82838E-010   5.24813E-008
  2.90824E+002   1.77010E-010   5.14793E-008
  2.94663E+002   1.64091E-010   4.83521E-008
  2.98553E+002   1.59162E-010   4.75186E-008
  3.02494E+002   1.42783E-010   4.31914E-008
  3.06488E+002   1.39123E-010   4.26399E-008
  3.10534E+002   1.27508E-010   3.95957E-008
  3.14633E+002   1.25393E-010   3.94531E-008
  3.18786E+002   1.12411E-010   3.58353E-008
  3.22995E+002   1.08761E-010   3.51295E-008
  3.27258E+002   1.00947E-010   3.30359E-008
  3.31578E+002   9.74174E-011   3.23017E-008
  3.35956E+002   8.52679E-011   2.86464E-008
  3.40390E+002   8.24161E-011   2.80538E-008
  3.44884E+002   7.70522E-011   2.65742E-008
  3.49437E+002   7.49288E-011   2.61830E-008
  3.54050E+002   6.76594E-011   2.39550E-008
  3.58723E+002   6.36352E-011   2.28276E-008
  3.63459E+002   5.84368E-011   2.12395E-008
  3.68257E+002   5.42882E-011   1.99921E-008
  3.73118E+002   4.94188E-011   1.84392E-008
  3.78044E+002   4.69255E-011   1.77400E-008
  3.83034E+002   4.35092E-011   1.66656E-008
  3.88090E+002   4.14385E-011   1.60820E-008
  3.93214E+002   3.85088E-011   1.51423E-008
  3.98404E+002   3.68888E-011   1.46968E-008
  4.03664E+002   3.30088E-011   1.33245E-008
  4.08992E+002   3.22453E-011   1.31882E-008
  4.14391E+002   2.90256E-011   1.20280E-008
  4.19862E+002   2.77915E-011   1.16687E-008
  4.25404E+002   2.57221E-011   1.09424E-008
  4.31020E+002   2.55287E-011   1.10035E-008
  4.36710E+002   2.32462E-011   1.01519E-008
  4.42475E+002   2.26422E-011   1.00187E-008
  4.48316E+002   2.11498E-011   9.48184E-009
  4.54234E+002   2.08723E-011   9.48098E-009
  4.60230E+002   1.86687E-011   8.59198E-009
  4.66306E+002   1.79509E-011   8.37068E-009
  4.72461E+002   1.73215E-011   8.18378E-009
  4.78698E+002   1.66595E-011   7.97493E-009
  4.85017E+002   1.47742E-011   7.16581E-009
  4.91420E+002   1.39211E-011   6.84115E-009
  4.97907E+002   1.28897E-011   6.41793E-009
  5.04480E+002   1.23003E-011   6.20529E-009
  5.11139E+002   1.14828E-011   5.86937E-009
  5.17887E+002   1.10799E-011   5.73816E-009
  5.24724E+002   1.00087E-011   5.25181E-009
  5.31650E+002   1.01588E-011   5.40098E-009
  5.38669E+002   9.33627E-012   5.02919E-009
  5.45779E+002   8.82118E-012   4.81445E-009
  5.52984E+002   8.27210E-012   4.57437E-009
  5.60284E+002   8.31635E-012   4.65955E-009
  5.67680E+002   7.46711E-012   4.23896E-009
  5.75174E+002   7.24991E-012   4.16999E-009
  5.82767E+002   6.66946E-012   3.88677E-009
  5.90460E+002   6.48183E-012   3.82729E-009
  5.98255E+002   5.88704E-012   3.52197E-009
  6.06152E+002   5.59855E-012   3.39360E-009
  6.14154E+002   5.24061E-012   3.21856E-009
  6.22261E+002   5.09947E-012   3.17323E-009
  6.30476E+002   4.56996E-012   2.88127E-009
  6.38798E+002   4.52866E-012   2.89292E-009
  6.47231E+002   4.08587E-012   2.64452E-009
  6.55775E+002   4.02741E-012   2.64110E-009
  6.64432E+002   3.73778E-012   2.48352E-009
  6.73203E+002   3.58564E-012   2.41388E-009
  6.82090E+002   3.33000E-012   2.27138E-009
  6.91094E+002   3.18728E-012   2.20273E-009
  7.00217E+002   3.09234E-012   2.16533E-009
  7.09460E+002   2.95004E-012   2.09295E-009
  7.18826E+002   2.65872E-012   1.91117E-009
  7.28315E+002   2.57347E-012   1.87431E-009
  7.37929E+002   2.44077E-012   1.80113E-009
  7.47671E+002   2.33730E-012   1.74755E-009
  7.57541E+002   2.12574E-012   1.61035E-009
  7.67541E+002   2.12283E-012   1.62937E-009
  7.77673E+002   1.97415E-012   1.53525E-009
  7.87939E+002   1.83612E-012   1.44676E-009
  7.98340E+002   1.67653E-012   1.33845E-009
  8.08879E+002   1.68111E-012   1.35982E-009
  8.19557E+002   1.57417E-012   1.29013E-009
  8.30376E+002   1.48914E-012   1.23656E-009
  8.41338E+002   1.37463E-012   1.15654E-009
  8.52444E+002   1.40209E-012   1.19522E-009
  8.63697E+002   1.27395E-012   1.10032E-009
  8.75099E+002   1.21673E-012   1.06477E-009
  8.86651E+002   1.13400E-012   1.00547E-009
  8.98355E+002   1.13964E-012   1.02381E-009
  9.10214E+002   1.03220E-012   9.39526E-010
  9.22230E+002   1.04022E-012   9.59330E-010
  9.34404E+002   9.02198E-013   8.43024E-010
  9.46739E+002   9.22381E-013   8.73260E-010
  9.59237E+002   8.55086E-013   8.20235E-010
  9.71900E+002   8.49454E-013   8.25590E-010
  9.84729E+002   7.45661E-013   7.34280E-010
  9.97729E+002   7.32787E-013   7.31127E-010
  1.01090E+003   6.64081E-013   6.71324E-010
  1.02424E+003   6.63260E-013   6.79345E-010
  1.03777E+003   6.07444E-013   6.30388E-010
  1.05146E+003   5.69388E-013   5.98696E-010
  1.06534E+003   5.44093E-013   5.79651E-010
  1.07941E+003   5.37662E-013   5.80361E-010
  1.09366E+003   4.94631E-013   5.40961E-010
  1.10809E+003   4.61662E-013   5.11568E-010
  1.12272E+003   4.19481E-013   4.70964E-010
  1.13754E+003   4.17359E-013   4.74767E-010
  1.15256E+003   3.85862E-013   4.44733E-010
  1.16777E+003   3.77462E-013   4.40794E-010
  1.18319E+003   3.38449E-013   4.00453E-010
  1.19881E+003   3.14198E-013   3.76666E-010
  1.21463E+003   3.01226E-013   3.65882E-010
  1.23067E+003   2.80128E-013   3.44748E-010
  1.24691E+003   2.69201E-013   3.35674E-010
  1.26338E+003   2.30608E-013   2.91346E-010
  1.28005E+003   2.31323E-013   2.96108E-010
  1.29695E+003   1.95347E-013   2.53357E-010
  1.31407E+003   1.92226E-013   2.52601E-010
  1.33142E+003   1.65337E-013   2.20135E-010
  1.34899E+003   1.53000E-013   2.06397E-010
  1.36680E+003   1.29366E-013   1.76819E-010
  1.38485E+003   1.27520E-013   1.76597E-010
  1.40313E+003   1.04196E-013   1.46201E-010
  1.42165E+003   1.01365E-013   1.44107E-010
  1.44042E+003   7.75000E-014   1.11633E-010
  1.45943E+003   6.85376E-014   1.00027E-010
  1.47870E+003   6.55720E-014   9.69617E-011
  1.49822E+003   5.27080E-014   7.89685E-011
  1.51799E+003   4.82698E-014   7.32738E-011
  1.53803E+003   3.15261E-014   4.84885E-011
  1.55834E+003   2.82538E-014   4.40292E-011
  1.57891E+003   1.93812E-014   3.06013E-011
  1.59975E+003   2.07014E-014   3.31173E-011
  1.62087E+003   1.07051E-014   1.73516E-011
  1.64227E+003   5.55236E-015   9.11852E-012
  1.66394E+003   4.48466E-015   7.46228E-012
  1.68591E+003   1.74757E-015   2.94627E-012
  1.70817E+003   0.00000E+000   0.00000E+000
  1.73071E+003   0.00000E+000   0.00000E+000
  1.75356E+003   0.00000E+000   0.00000E+000
  1.77671E+003   0.00000E+000   0.00000E+000
  1.80016E+003   0.00000E+000   0.00000E+000
  1.82393E+003   0.00000E+000   0.00000E+000
