# DL07 graphite: Mie on the D03 graphite dielectric functions, 1/3 E||c + 2/3 E-perp-c
# a_eff stride: every 1 of 84
# lambda stride: every 1 of 1129
# Written by sed/make_qtable.x from this tree's own optics
#   routines; see src/make_qtable.f90 for the grids and inputs.
#   lambda[um]     a_eff[um]      Q_ext         Q_abs          Q_sca         albedo         g
  1.109000E+004  7.943282E-002  4.957470E-008  4.957470E-008  1.093864E-017  2.206496E-010 -1.609252E-007
  1.109000E+004  8.912509E-002  5.584281E-008  5.584281E-008  1.733658E-017  3.104532E-010 -1.882915E-007
  1.109000E+004  1.000000E-001  6.320564E-008  6.320564E-008  2.747662E-017  4.347179E-010 -4.896013E-007
  1.109000E+004  1.122018E-001  7.198508E-008  7.198508E-008  4.354751E-017  6.049518E-010 -8.649551E-007
  1.109000E+004  1.258925E-001  8.264898E-008  8.264898E-008  6.901815E-017  8.350756E-010 -1.250693E-006
  1.109000E+004  1.412538E-001  9.588874E-008  9.588874E-008  1.093864E-016  1.140764E-009 -2.019396E-006
  1.109000E+004  1.584893E-001  1.127393E-007  1.127393E-007  1.733658E-016  1.537758E-009 -3.094494E-006
  1.109000E+004  1.778279E-001  1.347646E-007  1.347646E-007  2.747662E-016  2.038861E-009 -4.914182E-006
  1.109000E+004  1.995262E-001  1.643436E-007  1.643436E-007  4.354751E-016  2.649785E-009 -7.743252E-006
  1.109000E+004  2.238721E-001  2.051102E-007  2.051102E-007  6.901815E-016  3.364930E-009 -1.205878E-005
  1.109000E+004  2.511886E-001  2.626286E-007  2.626286E-007  1.093864E-015  4.165061E-009 -1.867697E-005
  1.109000E+004  2.818383E-001  3.454250E-007  3.454250E-007  1.733658E-015  5.018913E-009 -2.889919E-005
  1.109000E+004  3.162278E-001  4.665592E-007  4.665592E-007  2.747663E-015  5.889205E-009 -4.452380E-005
  1.109000E+004  3.548134E-001  6.460078E-007  6.460078E-007  4.354753E-015  6.741022E-009 -6.835630E-005
  1.109000E+004  3.981072E-001  9.142573E-007  9.142573E-007  6.901822E-015  7.549102E-009 -1.045558E-004
  1.109000E+004  4.466836E-001  1.317691E-006  1.317691E-006  1.093866E-014  8.301382E-009 -1.593294E-004
  1.109000E+004  5.011872E-001  1.926606E-006  1.926606E-006  1.733663E-014  8.998533E-009 -2.419450E-004
  1.109000E+004  5.623413E-001  2.847031E-006  2.847031E-006  2.747679E-014  9.651032E-009 -3.661523E-004
  1.109000E+004  6.309573E-001  4.237953E-006  4.237953E-006  4.354801E-014  1.027572E-008 -5.523258E-004
  1.109000E+004  7.079458E-001  6.336037E-006  6.336036E-006  6.901964E-014  1.089319E-008 -8.306375E-004
  1.109000E+004  7.943282E-001  9.490356E-006  9.490356E-006  1.093908E-013  1.152652E-008 -1.245660E-003
  1.109000E+004  8.912509E-001  1.420971E-005  1.420971E-005  1.733786E-013  1.220142E-008 -1.863083E-003
  1.109000E+004  1.000000E+000  2.122412E-005  2.122412E-005  2.748036E-013  1.294770E-008 -2.779248E-003
  1.109000E+004  1.122018E+000  3.155867E-005  3.155867E-005  4.355827E-013  1.380232E-008 -4.134352E-003
  1.109000E+004  1.258925E+000  4.660941E-005  4.660941E-005  6.904879E-013  1.481434E-008 -6.129590E-003
  1.109000E+004  1.412538E+000  6.819395E-005  6.819395E-005  1.094724E-012  1.605310E-008 -9.046973E-003
  1.109000E+004  1.584893E+000  9.851904E-005  9.851904E-005  1.736034E-012  1.762130E-008 -1.326658E-002
  1.109000E+004  1.778279E+000  1.399672E-004  1.399672E-004  2.754089E-012  1.967668E-008 -1.926837E-002
  1.109000E+004  1.995262E+000  1.945760E-004  1.945760E-004  4.371692E-012  2.246779E-008 -2.759472E-002
  1.109000E+004  2.238721E+000  2.631387E-004  2.631387E-004  6.945065E-012  2.639317E-008 -3.874307E-002
  1.109000E+004  2.511886E+000  3.440917E-004  3.440917E-004  1.104488E-011  3.209866E-008 -5.297526E-002
  1.109000E+004  2.818383E+000  4.327871E-004  4.327871E-004  1.758621E-011  4.063478E-008 -7.009382E-002
  1.109000E+004  3.162278E+000  5.220197E-004  5.220197E-004  2.803540E-011  5.370563E-008 -8.932461E-002
  1.109000E+004  3.548134E+000  6.041397E-004  6.041396E-004  4.473814E-011  7.405264E-008 -1.094532E-001
  1.109000E+004  3.981072E+000  6.737464E-004  6.737463E-004  7.143999E-011  1.060339E-007 -1.291978E-001
  1.109000E+004  4.466836E+000  7.291803E-004  7.291802E-004  1.141159E-010  1.564988E-007 -1.475931E-001
  1.109000E+004  5.011872E+000  7.719802E-004  7.719800E-004  1.822948E-010  2.361392E-007 -1.641540E-001
  1.122000E+004  3.548134E-004  1.985957E-009  1.985957E-009  4.129036E-027  2.079116E-018 -3.939195E-003
  1.122000E+004  3.981072E-004  2.127591E-009  2.127591E-009  6.581896E-027  3.093591E-018  1.511493E-003
  1.122000E+004  4.466836E-004  2.267649E-009  2.267649E-009  1.035645E-026  4.567043E-018 -6.059287E-003
  1.122000E+004  5.011872E-004  2.404365E-009  2.404365E-009  1.655328E-026  6.884678E-018  2.141701E-003
  1.122000E+004  5.623413E-004  2.536585E-009  2.536585E-009  2.607584E-026  1.027990E-017 -4.224543E-003
  1.122000E+004  6.309573E-004  2.663798E-009  2.663798E-009  4.160445E-026  1.561847E-017  2.234006E-003
  1.122000E+004  7.079458E-004  2.786108E-009  2.786108E-009  6.578967E-026  2.361347E-017 -2.291687E-004
  1.122000E+004  7.943282E-004  2.904138E-009  2.904138E-009  1.043257E-025  3.592311E-017  1.292061E-004
  1.122000E+004  8.912509E-004  3.018927E-009  3.018927E-009  1.655480E-025  5.483672E-017  1.201353E-003
  1.122000E+004  1.000000E-003  3.131826E-009  3.131826E-009  2.619689E-025  8.364735E-017 -4.800598E-004
  1.122000E+004  1.122018E-003  3.244408E-009  3.244408E-009  4.152058E-025  1.279759E-016 -5.578975E-004
  1.122000E+004  1.258925E-003  3.358399E-009  3.358399E-009  6.590376E-025  1.962357E-016  8.399350E-004
  1.122000E+004  1.412538E-003  3.475637E-009  3.475637E-009  1.043503E-024  3.002335E-016 -1.940277E-004
  1.122000E+004  1.584893E-003  3.598047E-009  3.598047E-009  1.654307E-024  4.597790E-016  2.623695E-005
  1.122000E+004  1.778279E-003  3.727636E-009  3.727636E-009  2.621467E-024  7.032519E-016 -1.892105E-004
  1.122000E+004  1.995262E-003  3.866496E-009  3.866496E-009  4.155005E-024  1.074618E-015 -1.678943E-004
  1.122000E+004  2.238721E-003  4.016822E-009  4.016822E-009  6.587847E-024  1.640064E-015  1.947926E-004
  1.122000E+004  2.511886E-003  4.180932E-009  4.180932E-009  1.044063E-023  2.497201E-015  1.291564E-004
  1.122000E+004  2.818383E-003  4.361295E-009  4.361295E-009  1.654547E-023  3.793706E-015 -2.290846E-006
  1.122000E+004  3.162278E-003  4.560561E-009  4.560561E-009  2.622466E-023  5.750315E-015  5.114976E-005
  1.122000E+004  3.548134E-003  4.781599E-009  4.781599E-009  4.156311E-023  8.692304E-015  3.282119E-005
  1.122000E+004  3.981072E-003  5.027536E-009  5.027536E-009  6.587402E-023  1.310265E-014  3.569631E-005
  1.122000E+004  4.466836E-003  5.301800E-009  5.301800E-009  1.043969E-022  1.969085E-014 -3.430284E-005
  1.122000E+004  5.011872E-003  5.608169E-009  5.608169E-009  1.654622E-022  2.950378E-014 -1.604866E-005
  1.122000E+004  5.623413E-003  5.950827E-009  5.950827E-009  2.622488E-022  4.406931E-014  1.232895E-005
  1.122000E+004  6.309573E-003  6.334417E-009  6.334417E-009  4.156299E-022  6.561456E-014 -7.807645E-006
  1.122000E+004  7.079458E-003  6.764111E-009  6.764111E-009  6.587393E-022  9.738742E-014  4.062487E-006
  1.122000E+004  7.943282E-003  7.245682E-009  7.245682E-009  1.044007E-021  1.440868E-013 -2.234403E-005
  1.122000E+004  8.912509E-003  7.785581E-009  7.785581E-009  1.654676E-021  2.125309E-013 -2.290429E-006
  1.122000E+004  1.000000E-002  8.391030E-009  8.391030E-009  2.622519E-021  3.125384E-013  8.665543E-006
  1.122000E+004  1.122018E-002  9.070122E-009  9.070122E-009  4.156379E-021  4.582495E-013 -9.246901E-007
  1.122000E+004  1.258925E-002  9.831933E-009  9.831933E-009  6.587445E-021  6.700051E-013  2.189920E-006
  1.122000E+004  1.412538E-002  1.068666E-008  1.068666E-008  1.044036E-020  9.769528E-013 -2.363395E-006
  1.122000E+004  1.584893E-002  1.164575E-008  1.164575E-008  1.654699E-020  1.420861E-012  5.093455E-006
  1.122000E+004  1.778279E-002  1.272210E-008  1.272210E-008  2.622506E-020  2.061379E-012 -1.104650E-006
  1.122000E+004  1.995262E-002  1.393024E-008  1.393024E-008  4.156400E-020  2.983724E-012  1.968229E-007
  1.122000E+004  2.238721E-002  1.528660E-008  1.528660E-008  6.587450E-020  4.309296E-012 -1.749149E-007
  1.122000E+004  2.511886E-002  1.680978E-008  1.680978E-008  1.044040E-019  6.210910E-012 -4.605334E-007
  1.122000E+004  2.818383E-002  1.852094E-008  1.852094E-008  1.654694E-019  8.934179E-012  3.838342E-007
  1.122000E+004  3.162278E-002  2.044429E-008  2.044429E-008  2.622511E-019  1.282760E-011 -8.942060E-007
  1.122000E+004  3.548134E-002  2.260770E-008  2.260770E-008  4.156407E-019  1.838492E-011  7.595218E-007
  1.122000E+004  3.981072E-002  2.504360E-008  2.504360E-008  6.587454E-019  2.630394E-011 -4.972792E-007
  1.122000E+004  4.466836E-002  2.779017E-008  2.779017E-008  1.044042E-018  3.756875E-011  2.852409E-007
  1.122000E+004  5.011872E-002  3.089310E-008  3.089310E-008  1.654695E-018  5.356196E-011 -3.612046E-009
  1.122000E+004  5.623413E-002  3.440810E-008  3.440810E-008  2.622514E-018  7.621793E-011 -1.373070E-007
  1.122000E+004  6.309573E-002  3.840476E-008  3.840476E-008  4.156406E-018  1.082263E-010 -1.379231E-007
  1.122000E+004  7.079458E-002  4.297221E-008  4.297221E-008  6.587459E-018  1.532958E-010 -2.876467E-007
  1.122000E+004  7.943282E-002  4.822786E-008  4.822786E-008  1.044042E-017  2.164811E-010 -1.400611E-007
  1.122000E+004  8.912509E-002  5.433075E-008  5.433075E-008  1.654695E-017  3.045596E-010 -3.162454E-007
  1.122000E+004  1.000000E-001  6.150213E-008  6.150213E-008  2.622515E-017  4.264105E-010 -4.188851E-007
  1.122000E+004  1.122018E-001  7.005731E-008  7.005731E-008  4.156407E-017  5.932866E-010 -7.672535E-007
  1.122000E+004  1.258925E-001  8.045482E-008  8.045482E-008  6.587460E-017  8.187776E-010 -1.247413E-006
  1.122000E+004  1.412538E-001  9.337267E-008  9.337267E-008  1.044042E-016  1.118145E-009 -1.855520E-006
  1.122000E+004  1.584893E-001  1.098263E-007  1.098263E-007  1.654695E-016  1.506647E-009 -3.039310E-006
  1.122000E+004  1.778279E-001  1.313509E-007  1.313509E-007  2.622515E-016  1.996572E-009 -4.798505E-006
  1.122000E+004  1.995262E-001  1.602827E-007  1.602827E-007  4.156407E-016  2.593173E-009 -7.500674E-006
  1.122000E+004  2.238721E-001  2.001918E-007  2.001918E-007  6.587461E-016  3.290575E-009 -1.166756E-005
  1.122000E+004  2.511886E-001  2.565469E-007  2.565469E-007  1.044042E-015  4.069596E-009 -1.818129E-005
  1.122000E+004  2.818383E-001  3.377314E-007  3.377314E-007  1.654696E-015  4.899442E-009 -2.812704E-005
  1.122000E+004  3.162278E-001  4.565920E-007  4.565920E-007  2.622516E-015  5.743674E-009 -4.335248E-005
  1.122000E+004  3.548134E-001  6.327875E-007  6.327875E-007  4.156409E-015  6.568411E-009 -6.661644E-005
  1.122000E+004  3.981072E-001  8.963331E-007  8.963331E-007  6.587467E-015  7.349351E-009 -1.019814E-004
  1.122000E+004  4.466836E-001  1.292916E-006  1.292916E-006  1.044044E-014  8.075109E-009 -1.555669E-004
  1.122000E+004  5.011872E-001  1.891811E-006  1.891811E-006  1.654701E-014  8.746651E-009 -2.364981E-004
  1.122000E+004  5.623413E-001  2.797552E-006  2.797552E-006  2.622531E-014  9.374380E-009 -3.583307E-004
  1.122000E+004  6.309573E-001  4.166964E-006  4.166963E-006  4.156454E-014  9.974780E-009 -5.412086E-004
  1.122000E+004  7.079458E-001  6.233609E-006  6.233609E-006  6.587602E-014  1.056788E-008 -8.149890E-004
  1.122000E+004  7.943282E-001  9.342168E-006  9.342167E-006  1.044084E-013  1.117603E-008 -1.223855E-003
  1.122000E+004  8.912509E-001  1.399533E-005  1.399533E-005  1.654817E-013  1.182407E-008 -1.833003E-003
  1.122000E+004  1.000000E+000  2.091479E-005  2.091479E-005  2.622870E-013  1.254074E-008 -2.738205E-003
  1.122000E+004  1.122018E+000  3.111474E-005  3.111474E-005  4.157427E-013  1.336160E-008 -4.079022E-003
  1.122000E+004  1.258925E+000  4.597764E-005  4.597764E-005  6.590367E-013  1.433385E-008 -6.056029E-003
  1.122000E+004  1.412538E+000  6.730542E-005  6.730542E-005  1.044859E-012  1.552414E-008 -8.950822E-003
  1.122000E+004  1.584893E+000  9.728920E-005  9.728920E-005  1.656952E-012  1.703120E-008 -1.314362E-002
  1.122000E+004  1.778279E+000  1.382999E-004  1.382999E-004  2.628625E-012  1.900671E-008 -1.911561E-002
  1.122000E+004  1.995262E+000  1.923737E-004  1.923737E-004  4.172521E-012  2.168967E-008 -2.741210E-002
  1.122000E+004  2.238721E+000  2.603189E-004  2.603189E-004  6.628631E-012  2.546350E-008 -3.853554E-002
  1.122000E+004  2.511886E+000  3.406052E-004  3.406052E-004  1.054163E-011  3.094970E-008 -5.275403E-002
  1.122000E+004  2.818383E+000  4.286291E-004  4.286291E-004  1.678490E-011  3.915950E-008 -6.987529E-002
  1.122000E+004  3.162278E+000  5.172262E-004  5.172261E-004  2.675806E-011  5.173377E-008 -8.912604E-002
  1.122000E+004  3.548134E+000  5.987713E-004  5.987712E-004  4.270002E-011  7.131273E-008 -1.092870E-001
  1.122000E+004  3.981072E+000  6.678714E-004  6.678714E-004  6.818583E-011  1.020942E-007 -1.290682E-001
  1.122000E+004  4.466836E+000  7.228651E-004  7.228650E-004  1.089183E-010  1.506759E-007 -1.474968E-001
  1.122000E+004  5.011872E+000  7.652856E-004  7.652854E-004  1.739925E-010  2.273563E-007 -1.640841E-001
  1.135000E+004  3.548134E-004  1.950649E-009  1.950649E-009  3.953077E-027  2.026545E-018 -1.434102E-003
  1.135000E+004  3.981072E-004  2.088635E-009  2.088635E-009  6.226193E-027  2.980987E-018 -8.062932E-003
  1.135000E+004  4.466836E-004  2.224696E-009  2.224696E-009  1.003715E-026  4.511694E-018  8.631673E-003
  1.135000E+004  5.011872E-004  2.357143E-009  2.357143E-009  1.571463E-026  6.666813E-018 -3.814685E-003
  1.135000E+004  5.623413E-004  2.484901E-009  2.484901E-009  2.509046E-026  1.009717E-017  3.308020E-003
  1.135000E+004  6.309573E-004  2.607543E-009  2.607543E-009  3.967564E-026  1.521572E-017  8.185335E-004
  1.135000E+004  7.079458E-004  2.725240E-009  2.725240E-009  6.286259E-026  2.306681E-017  3.123402E-004
  1.135000E+004  7.943282E-004  2.838672E-009  2.838672E-009  9.971074E-026  3.512584E-017  9.405474E-004
  1.135000E+004  8.912509E-004  2.948914E-009  2.948914E-009  1.578766E-025  5.353719E-017 -1.862456E-004
  1.135000E+004  1.000000E-003  3.057334E-009  3.057334E-009  2.503240E-025  8.187658E-017  1.121646E-004
  1.135000E+004  1.122018E-003  3.165502E-009  3.165502E-009  3.965091E-025  1.252595E-016 -5.688549E-004
  1.135000E+004  1.258925E-003  3.275131E-009  3.275131E-009  6.289521E-025  1.920388E-016  1.819305E-004
  1.135000E+004  1.412538E-003  3.388026E-009  3.388026E-009  9.966305E-025  2.941626E-016 -8.325029E-005
  1.135000E+004  1.584893E-003  3.506071E-009  3.506071E-009  1.579229E-024  4.504269E-016 -3.485000E-004
  1.135000E+004  1.778279E-003  3.631222E-009  3.631222E-009  2.504439E-024  6.896959E-016  2.136915E-004
  1.135000E+004  1.995262E-003  3.765512E-009  3.765512E-009  3.969659E-024  1.054215E-015  2.721171E-004
  1.135000E+004  2.238721E-003  3.911070E-009  3.911070E-009  6.289212E-024  1.608054E-015 -1.215230E-004
  1.135000E+004  2.511886E-003  4.070142E-009  4.070142E-009  9.968271E-024  2.449121E-015 -9.327017E-005
  1.135000E+004  2.818383E-003  4.245118E-009  4.245118E-009  1.579967E-023  3.721844E-015 -4.935418E-005
  1.135000E+004  3.162278E-003  4.438567E-009  4.438567E-009  2.503981E-023  5.641418E-015 -1.052378E-004
  1.135000E+004  3.548134E-003  4.653269E-009  4.653269E-009  3.968813E-023  8.529086E-015 -5.070508E-005
  1.135000E+004  3.981072E-003  4.892254E-009  4.892254E-009  6.290382E-023  1.285784E-014 -2.382482E-005
  1.135000E+004  4.466836E-003  5.158849E-009  5.158849E-009  9.969621E-023  1.932528E-014 -2.876638E-005
  1.135000E+004  5.011872E-003  5.456721E-009  5.456721E-009  1.580131E-022  2.895752E-014 -2.301821E-006
  1.135000E+004  5.623413E-003  5.789931E-009  5.789931E-009  2.504377E-022  4.325401E-014  7.463054E-006
  1.135000E+004  6.309573E-003  6.162992E-009  6.162992E-009  3.969155E-022  6.440305E-014 -8.967575E-007
  1.135000E+004  7.079458E-003  6.580930E-009  6.580930E-009  6.290632E-022  9.558880E-014 -1.308748E-005
  1.135000E+004  7.943282E-003  7.049357E-009  7.049357E-009  9.970067E-022  1.414323E-013 -7.138398E-006
  1.135000E+004  8.912509E-003  7.574544E-009  7.574544E-009  1.580151E-021  2.086133E-013 -8.304322E-006
  1.135000E+004  1.000000E-002  8.163516E-009  8.163516E-009  2.504404E-021  3.067801E-013  3.450693E-006
  1.135000E+004  1.122018E-002  8.824142E-009  8.824142E-009  3.969210E-021  4.498125E-013  1.095167E-006
  1.135000E+004  1.258925E-002  9.565253E-009  9.565253E-009  6.290753E-021  6.576672E-013 -3.251333E-006
  1.135000E+004  1.412538E-002  1.039676E-008  1.039676E-008  9.970198E-021  9.589715E-013 -1.529794E-006
  1.135000E+004  1.584893E-002  1.132981E-008  1.132981E-008  1.580170E-020  1.394701E-012 -2.301026E-006
  1.135000E+004  1.778279E-002  1.237695E-008  1.237695E-008  2.504409E-020  2.023446E-012  5.900988E-007
  1.135000E+004  1.995262E-002  1.355232E-008  1.355232E-008  3.969217E-020  2.928810E-012 -8.958530E-007
  1.135000E+004  2.238721E-002  1.487189E-008  1.487189E-008  6.290792E-020  4.229989E-012 -7.541683E-008
  1.135000E+004  2.511886E-002  1.635377E-008  1.635377E-008  9.970234E-020  6.096598E-012 -2.476685E-007
  1.135000E+004  2.818383E-002  1.801856E-008  1.801856E-008  1.580174E-019  8.769705E-012 -1.462978E-006
  1.135000E+004  3.162278E-002  1.988981E-008  1.988981E-008  2.504412E-019  1.259143E-011  1.891987E-007
  1.135000E+004  3.548134E-002  2.199467E-008  2.199467E-008  3.969226E-019  1.804631E-011  2.288852E-007
  1.135000E+004  3.981072E-002  2.436473E-008  2.436473E-008  6.290800E-019  2.581929E-011  1.709154E-007
  1.135000E+004  4.466836E-002  2.703717E-008  2.703717E-008  9.970240E-019  3.687605E-011 -4.528570E-007
  1.135000E+004  5.011872E-002  3.005653E-008  3.005653E-008  1.580177E-018  5.257351E-011 -1.601451E-007
  1.135000E+004  5.623413E-002  3.347716E-008  3.347716E-008  2.504411E-018  7.480954E-011 -4.799763E-007
  1.135000E+004  6.309573E-002  3.736697E-008  3.736697E-008  3.969227E-018  1.062229E-010  1.302437E-007
  1.135000E+004  7.079458E-002  4.181302E-008  4.181302E-008  6.290801E-018  1.504508E-010  3.211190E-008
  1.135000E+004  7.943282E-002  4.693006E-008  4.693006E-008  9.970248E-018  2.124491E-010 -8.211196E-008
  1.135000E+004  8.912509E-002  5.287370E-008  5.287370E-008  1.580178E-017  2.988589E-010 -2.478761E-007
  1.135000E+004  1.000000E-001  5.986055E-008  5.986055E-008  2.504413E-017  4.183745E-010 -4.943221E-007
  1.135000E+004  1.122018E-001  6.819952E-008  6.819952E-008  3.969227E-017  5.820022E-010 -7.747222E-007
  1.135000E+004  1.258925E-001  7.834014E-008  7.834014E-008  6.290800E-017  8.030112E-010 -1.286469E-006
  1.135000E+004  1.412538E-001  9.094749E-008  9.094749E-008  9.970248E-017  1.096264E-009 -1.888209E-006
  1.135000E+004  1.584893E-001  1.070181E-007  1.070181E-007  1.580178E-016  1.476551E-009 -2.977517E-006
  1.135000E+004  1.778279E-001  1.280594E-007  1.280594E-007  2.504413E-016  1.955665E-009 -4.657784E-006
  1.135000E+004  1.995262E-001  1.563662E-007  1.563662E-007  3.969227E-016  2.538418E-009 -7.319087E-006
  1.135000E+004  2.238721E-001  1.954468E-007  1.954468E-007  6.290801E-016  3.218677E-009 -1.138679E-005
  1.135000E+004  2.511886E-001  2.506774E-007  2.506774E-007  9.970249E-016  3.977323E-009 -1.768178E-005
  1.135000E+004  2.818383E-001  3.303029E-007  3.303029E-007  1.580178E-015  4.784028E-009 -2.735198E-005
  1.135000E+004  3.162278E-001  4.469630E-007  4.469630E-007  2.504414E-015  5.603179E-009 -4.223181E-005
  1.135000E+004  3.548134E-001  6.200083E-007  6.200083E-007  3.969229E-015  6.401897E-009 -6.492100E-005
  1.135000E+004  3.981072E-001  8.789961E-007  8.789960E-007  6.290807E-015  7.156809E-009 -9.948340E-005
  1.135000E+004  4.466836E-001  1.268937E-006  1.268937E-006  9.970265E-015  7.857179E-009 -1.519225E-004
  1.135000E+004  5.011872E-001  1.858110E-006  1.858110E-006  1.580183E-014  8.504250E-009 -2.312064E-004
  1.135000E+004  5.623413E-001  2.749596E-006  2.749596E-006  2.504428E-014  9.108350E-009 -3.507247E-004
  1.135000E+004  6.309573E-001  4.098113E-006  4.098113E-006  3.969272E-014  9.685610E-009 -5.303932E-004
  1.135000E+004  7.079458E-001  6.134197E-006  6.134197E-006  6.290935E-014  1.025552E-008 -7.997567E-004
  1.135000E+004  7.943282E-001  9.198240E-006  9.198240E-006  9.970642E-014  1.083973E-008 -1.202617E-003
  1.135000E+004  8.912509E-001  1.378695E-005  1.378695E-005  1.580293E-013  1.146224E-008 -1.803701E-003
  1.135000E+004  1.000000E+000  2.061391E-005  2.061391E-005  2.504749E-013  1.215077E-008 -2.698213E-003
  1.135000E+004  1.122018E+000  3.068260E-005  3.068260E-005  3.970195E-013  1.293956E-008 -4.025081E-003
  1.135000E+004  1.258925E+000  4.536212E-005  4.536212E-005  6.293560E-013  1.387404E-008 -5.984279E-003
  1.135000E+004  1.412538E+000  6.643899E-005  6.643898E-005  9.978005E-013  1.501830E-008 -8.856992E-003
  1.135000E+004  1.584893E+000  9.608877E-005  9.608877E-005  1.582323E-012  1.646730E-008 -1.302356E-002
  1.135000E+004  1.778279E+000  1.366707E-004  1.366707E-004  2.510224E-012  1.836695E-008 -1.896636E-002
  1.135000E+004  1.995262E+000  1.902194E-004  1.902194E-004  3.984565E-012  2.094721E-008 -2.723356E-002
  1.135000E+004  2.238721E+000  2.575573E-004  2.575573E-004  6.330015E-012  2.457711E-008 -3.833250E-002
  1.135000E+004  2.511886E+000  3.371865E-004  3.371865E-004  1.006671E-011  2.985502E-008 -5.253746E-002
  1.135000E+004  2.818383E+000  4.245475E-004  4.245475E-004  1.602872E-011  3.775482E-008 -6.966127E-002
  1.135000E+004  3.162278E+000  5.125163E-004  5.125163E-004  2.555264E-011  4.985723E-008 -8.893157E-002
  1.135000E+004  3.548134E+000  5.934930E-004  5.934930E-004  4.077666E-011  6.870621E-008 -1.091243E-001
  1.135000E+004  3.981072E+000  6.620927E-004  6.620926E-004  6.511489E-011  9.834709E-008 -1.289414E-001
  1.135000E+004  4.466836E+000  7.166521E-004  7.166520E-004  1.040134E-010  1.451379E-007 -1.474027E-001
  1.135000E+004  5.011872E+000  7.586990E-004  7.586988E-004  1.661576E-010  2.190034E-007 -1.640160E-001
  1.148000E+004  3.548134E-004  1.916289E-009  1.916289E-009  3.756920E-027  1.960519E-018 -6.853508E-003
  1.148000E+004  3.981072E-004  2.050715E-009  2.050715E-009  5.977751E-027  2.914960E-018 -3.214088E-003
  1.148000E+004  4.466836E-004  2.182887E-009  2.182887E-009  9.531378E-027  4.366409E-018  2.511744E-003
  1.148000E+004  5.011872E-004  2.311191E-009  2.311191E-009  1.506681E-026  6.519068E-018 -3.779449E-004
  1.148000E+004  5.623413E-004  2.434633E-009  2.434633E-009  2.392896E-026  9.828572E-018  1.441490E-003
  1.148000E+004  6.309573E-004  2.552865E-009  2.552865E-009  3.799048E-026  1.488151E-017  2.935161E-003
  1.148000E+004  7.079458E-004  2.666125E-009  2.666125E-009  6.001385E-026  2.250977E-017 -5.347938E-004
  1.148000E+004  7.943282E-004  2.775143E-009  2.775143E-009  9.526218E-026  3.432694E-017  8.321154E-004
  1.148000E+004  8.912509E-004  2.881028E-009  2.881028E-009  1.509626E-025  5.239886E-017  5.670415E-004
  1.148000E+004  1.000000E-003  2.985162E-009  2.985162E-009  2.392555E-025  8.014824E-017  4.254898E-004
  1.148000E+004  1.122018E-003  3.089114E-009  3.089114E-009  3.794936E-025  1.228487E-016  1.109048E-003
  1.148000E+004  1.258925E-003  3.194574E-009  3.194574E-009  6.010207E-025  1.881380E-016  2.984426E-004
  1.148000E+004  1.412538E-003  3.303320E-009  3.303320E-009  9.520740E-025  2.882173E-016 -2.763447E-004
  1.148000E+004  1.584893E-003  3.417194E-009  3.417194E-009  1.508871E-024  4.415526E-016 -3.776713E-004
  1.148000E+004  1.778279E-003  3.538100E-009  3.538100E-009  2.393339E-024  6.764476E-016  3.858971E-004
  1.148000E+004  1.995262E-003  3.668015E-009  3.668015E-009  3.791347E-024  1.033624E-015 -1.378203E-004
  1.148000E+004  2.238721E-003  3.809004E-009  3.809004E-009  6.010683E-024  1.578020E-015  1.310561E-004
  1.148000E+004  2.511886E-003  3.963242E-009  3.963242E-009  9.524813E-024  2.403288E-015 -4.925570E-005
  1.148000E+004  2.818383E-003  4.133047E-009  4.133047E-009  1.509697E-023  3.652745E-015  6.977534E-006
  1.148000E+004  3.162278E-003  4.320906E-009  4.320906E-009  2.392684E-023  5.537458E-015 -1.935900E-005
  1.148000E+004  3.548134E-003  4.529515E-009  4.529515E-009  3.792122E-023  8.372028E-015 -3.921774E-005
  1.148000E+004  3.981072E-003  4.761811E-009  4.761811E-009  6.010514E-023  1.262233E-014  1.777987E-005
  1.148000E+004  4.466836E-003  5.021024E-009  5.021024E-009  9.525425E-023  1.897108E-014 -5.339330E-005
  1.148000E+004  5.011872E-003  5.310713E-009  5.310713E-009  1.509800E-022  2.842933E-014  2.077054E-005
  1.148000E+004  5.623413E-003  5.634825E-009  5.634825E-009  2.392833E-022  4.246508E-014 -8.892984E-007
  1.148000E+004  6.309573E-003  5.997742E-009  5.997742E-009  3.792411E-022  6.323064E-014  1.837658E-006
  1.148000E+004  7.079458E-003  6.404353E-009  6.404353E-009  6.010563E-022  9.385121E-014 -2.058653E-006
  1.148000E+004  7.943282E-003  6.860113E-009  6.860113E-009  9.526012E-022  1.388609E-013 -1.400882E-005
  1.148000E+004  8.912509E-003  7.371124E-009  7.371124E-009  1.509785E-021  2.048243E-013 -7.020112E-006
  1.148000E+004  1.000000E-002  7.944215E-009  7.944215E-009  2.392876E-021  3.012098E-013  2.879498E-006
  1.148000E+004  1.122018E-002  8.587046E-009  8.587046E-009  3.792432E-021  4.416457E-013 -3.888451E-006
  1.148000E+004  1.258925E-002  9.308205E-009  9.308205E-009  6.010610E-021  6.457325E-013 -3.266242E-006
  1.148000E+004  1.412538E-002  1.011734E-008  1.011734E-008  9.526183E-021  9.415700E-013 -3.238409E-006
  1.148000E+004  1.584893E-002  1.102529E-008  1.102529E-008  1.509802E-020  1.369399E-012 -1.361153E-006
