# DH21 PAH SED for Mathis ISRF, U = 1.585
# DL07 PAH cross sections, neutral + cation mixed by f_ion(a)
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.000000E+02  2.48967520E-026
  1.012000E+02  2.45281501E-026
  1.023000E+02  2.41876784E-026
  1.035000E+02  2.38200133E-026
  1.047000E+02  2.34503712E-026
  1.059000E+02  2.30836475E-026
  1.072000E+02  2.26894969E-026
  1.084000E+02  2.23267549E-026
  1.097000E+02  2.19389380E-026
  1.109000E+02  2.15793065E-026
  1.122000E+02  2.11945410E-026
  1.135000E+02  2.08138174E-026
  1.148000E+02  2.04382646E-026
  1.161000E+02  2.00638544E-026
  1.175000E+02  1.96663947E-026
  1.188000E+02  1.93017720E-026
  1.202000E+02  1.89136720E-026
  1.216000E+02  1.85310840E-026
  1.230000E+02  1.81531367E-026
  1.244000E+02  1.77819164E-026
  1.259000E+02  1.73884959E-026
  1.273000E+02  1.70285925E-026
  1.288000E+02  1.66488108E-026
  1.303000E+02  1.62766438E-026
  1.318000E+02  1.59110187E-026
  1.334000E+02  1.55285663E-026
  1.349000E+02  1.51773618E-026
  1.365000E+02  1.48074151E-026
  1.380000E+02  1.44709746E-026
  1.396000E+02  1.41192791E-026
  1.412000E+02  1.37722642E-026
  1.429000E+02  1.34157078E-026
  1.445000E+02  1.30859510E-026
  1.462000E+02  1.27443172E-026
  1.479000E+02  1.24121148E-026
  1.496000E+02  1.20869789E-026
  1.514000E+02  1.17516274E-026
  1.531000E+02  1.14440098E-026
  1.549000E+02  1.11267747E-026
  1.567000E+02  1.08177783E-026
  1.585000E+02  1.05175814E-026
  1.603000E+02  1.02246387E-026
  1.622000E+02  9.92489443E-027
  1.641000E+02  9.63567214E-027
  1.660000E+02  9.35377375E-027
  1.679000E+02  9.08032278E-027
  1.698000E+02  8.81407775E-027
  1.718000E+02  8.54578360E-027
  1.738000E+02  8.28351299E-027
  1.758000E+02  8.03068013E-027
  1.778000E+02  7.78564480E-027
  1.799000E+02  7.53644217E-027
  1.820000E+02  7.29605133E-027
  1.841000E+02  7.06380263E-027
  1.862000E+02  6.83978462E-027
  1.884000E+02  6.61335618E-027
  1.906000E+02  6.39482210E-027
  1.928000E+02  6.18426470E-027
  1.950000E+02  5.98043297E-027
  1.972000E+02  5.78526530E-027
  1.995000E+02  5.58800526E-027
  2.018000E+02  5.39798656E-027
  2.042000E+02  5.20709089E-027
  2.065000E+02  5.03203295E-027
  2.089000E+02  4.85562017E-027
  2.114000E+02  4.67969925E-027
  2.138000E+02  4.51679865E-027
  2.163000E+02  4.35415324E-027
  2.188000E+02  4.19818347E-027
  2.213000E+02  4.04844800E-027
  2.239000E+02  3.89906400E-027
  2.265000E+02  3.75551595E-027
