# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.273000E+02  1.88737421E-025
  1.288000E+02  1.89411055E-025
  1.303000E+02  1.89950214E-025
  1.318000E+02  1.90241920E-025
  1.334000E+02  1.90495450E-025
  1.349000E+02  1.90617609E-025
  1.365000E+02  1.90589244E-025
  1.380000E+02  1.90437930E-025
  1.396000E+02  1.90134747E-025
  1.412000E+02  1.89725321E-025
  1.429000E+02  1.89140663E-025
  1.445000E+02  1.88485441E-025
  1.462000E+02  1.87653185E-025
  1.479000E+02  1.86729986E-025
  1.496000E+02  1.85675009E-025
  1.514000E+02  1.84477708E-025
  1.531000E+02  1.83226198E-025
  1.549000E+02  1.81838937E-025
  1.567000E+02  1.80336590E-025
  1.585000E+02  1.78775733E-025
  1.603000E+02  1.77240151E-025
  1.622000E+02  1.75399775E-025
  1.641000E+02  1.73516898E-025
  1.660000E+02  1.71599934E-025
  1.679000E+02  1.69558100E-025
  1.698000E+02  1.67652663E-025
  1.718000E+02  1.65418528E-025
  1.738000E+02  1.63170376E-025
  1.758000E+02  1.60913346E-025
  1.778000E+02  1.58716354E-025
  1.799000E+02  1.56256366E-025
  1.820000E+02  1.53804640E-025
  1.841000E+02  1.51412815E-025
  1.862000E+02  1.48902258E-025
  1.884000E+02  1.46296012E-025
  1.906000E+02  1.43753628E-025
  1.928000E+02  1.41173394E-025
  1.950000E+02  1.38570415E-025
  1.972000E+02  1.36055196E-025
  1.995000E+02  1.33376890E-025
  2.018000E+02  1.30705225E-025
  2.042000E+02  1.28010570E-025
  2.065000E+02  1.25395231E-025
  2.089000E+02  1.22770730E-025
  2.114000E+02  1.19974474E-025
  2.138000E+02  1.17426321E-025
  2.163000E+02  1.14721243E-025
  2.188000E+02  1.12042846E-025
  2.213000E+02  1.09511683E-025
  2.239000E+02  1.06837883E-025
