# DH21 astrodust enthalpy table
# Stage 2 (silicate + carbonaceous, volume-weighted)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  1.26247575E+01   3.7580E-01   1.39582983E-07
  1.26247575E+01   3.9810E-01   1.65935260E-07
  1.26247575E+01   4.2170E-01   1.97229989E-07
  1.26247575E+01   4.4670E-01   2.34428282E-07
  1.26247575E+01   4.7320E-01   2.78673939E-07
  1.26247575E+01   5.0120E-01   3.31127564E-07
  1.26247575E+01   5.3090E-01   3.93550369E-07
  1.26247575E+01   5.6230E-01   4.67591274E-07
  1.26247575E+01   5.9570E-01   5.55961795E-07
  1.26247575E+01   6.3100E-01   6.60769861E-07
  1.26247575E+01   6.6830E-01   7.85012426E-07
  1.26247575E+01   7.0790E-01   9.32991925E-07
  1.26247575E+01   7.4990E-01   1.10910384E-06
  1.26247575E+01   7.9430E-01   1.31800129E-06
  1.26247575E+01   8.4140E-01   1.56664166E-06
  1.26247575E+01   8.9130E-01   1.86223235E-06
  1.26247575E+01   9.4410E-01   2.21317696E-06
  1.26247575E+01   1.0000E+00   2.63003875E-06
  1.26247575E+01   1.0590E+00   3.12356126E-06
  1.26247575E+01   1.1220E+00   3.71484518E-06
  1.26247575E+01   1.1890E+00   4.42086967E-06
  1.26247575E+01   1.2590E+00   5.24854999E-06
  1.26247575E+01   1.3340E+00   6.24352186E-06
  1.26247575E+01   1.4130E+00   7.41973908E-06
  1.26247575E+01   1.4960E+00   8.80555894E-06
  1.26247575E+01   1.5850E+00   1.04724898E-05
  1.26247575E+01   1.6790E+00   1.24484201E-05
  1.26247575E+01   1.7780E+00   1.47828244E-05
  1.26247575E+01   1.8840E+00   1.75875297E-05
  1.26247575E+01   1.9950E+00   2.08829019E-05
  1.26247575E+01   2.1140E+00   2.48471795E-05
  1.26247575E+01   2.2390E+00   2.95205489E-05
  1.26247575E+01   2.3710E+00   3.50555520E-05
  1.26247575E+01   2.5120E+00   4.16889592E-05
  1.26247575E+01   2.6610E+00   4.95560602E-05
  1.26247575E+01   2.8180E+00   5.88552372E-05
  1.26247575E+01   2.9850E+00   6.99511976E-05
  1.26247575E+01   3.1620E+00   8.31472222E-05
  1.26247575E+01   3.3500E+00   9.88772932E-05
  1.26247575E+01   3.5480E+00   1.17466217E-04
  1.26247575E+01   3.7580E+00   1.39582983E-04
  1.26247575E+01   3.9810E+00   1.65935260E-04
  1.26247575E+01   4.2170E+00   1.97229989E-04
  1.26247575E+01   4.4670E+00   2.34428282E-04
  1.26247575E+01   4.7320E+00   2.78673939E-04
  1.26247575E+01   5.0120E+00   3.31127564E-04
  1.31087438E+01   3.1620E-04   6.41446913E-17
  1.31087438E+01   3.3500E-04   8.17552988E-17
  1.31087438E+01   3.5480E-04   1.02566536E-16
  1.31087438E+01   3.7580E-04   1.27327371E-16
  1.31087438E+01   3.9810E-04   1.56830073E-16
  1.31087438E+01   4.2170E-04   1.91866100E-16
  1.31087438E+01   4.4670E-04   2.33511465E-16
  1.31087438E+01   4.7310E-04   2.82848954E-16
  1.31087438E+01   5.0120E-04   3.41771186E-16
  1.31087438E+01   5.3090E-04   4.11656663E-16
  1.31087438E+01   5.6230E-04   4.94549189E-16
  1.31087438E+01   5.9570E-04   5.93484441E-16
  1.31087438E+01   6.3100E-04   7.10822355E-16
  1.31087438E+01   6.6830E-04   8.49918170E-16
  1.31087438E+01   7.0790E-04   1.01558868E-15
  1.31087438E+01   7.4990E-04   1.21275485E-15
  1.31087438E+01   7.9430E-04   1.44662607E-15
  1.31087438E+01   8.4140E-04   1.72499150E-15
  1.31087438E+01   8.9120E-04   2.05521853E-15
  1.31087438E+01   9.4410E-04   2.44882037E-15
  1.31087438E+01   1.0000E-03   2.91551816E-15
  1.31087438E+01   1.0590E-03   3.46804149E-15
  1.31087438E+01   1.1220E-03   4.13001364E-15
  1.31087438E+01   1.1880E-03   4.90796621E-15
  1.31087438E+01   1.2590E-03   5.84707350E-15
  1.31087438E+01   1.3340E-03   6.96099466E-15
  1.31087438E+01   1.4130E-03   8.27782914E-15
  1.31087438E+01   1.4960E-03   9.82932434E-15
  1.31087438E+01   1.5850E-03   1.16955375E-14
  1.31087438E+01   1.6790E-03   1.39076911E-14
  1.31087438E+01   1.7780E-03   1.65211743E-14
  1.31087438E+01   1.8840E-03   1.96611833E-14
  1.31087438E+01   1.9950E-03   2.33505186E-14
  1.31087438E+01   2.1130E-03   2.77492695E-14
  1.31087438E+01   2.2390E-03   3.30207999E-14
  1.31087438E+01   2.3710E-03   3.92175149E-14
  1.31087438E+01   2.5120E-03   4.66439487E-14
  1.31087438E+01   2.6610E-03   5.54515648E-14
  1.31087438E+01   2.8180E-03   6.58624623E-14
  1.31087438E+01   2.9850E-03   7.82849494E-14
  1.31087438E+01   3.1620E-03   9.30585642E-14
  1.31087438E+01   3.3500E-03   1.10669172E-13
  1.31087438E+01   3.5480E-03   1.31480409E-13
  1.31087438E+01   3.7580E-03   1.56241243E-13
  1.31087438E+01   3.9810E-03   1.85743946E-13
  1.31087438E+01   4.2170E-03   2.20779973E-13
  1.31087438E+01   4.4670E-03   2.62425338E-13
  1.31087438E+01   4.7320E-03   3.11960580E-13
  1.31087438E+01   5.0120E-03   3.70685059E-13
  1.31087438E+01   5.3090E-03   4.40570536E-13
  1.31087438E+01   5.6230E-03   5.23463062E-13
  1.31087438E+01   5.9570E-03   6.22398314E-13
  1.31087438E+01   6.3100E-03   7.39736228E-13
  1.31087438E+01   6.6830E-03   8.78832043E-13
  1.31087438E+01   7.0790E-03   1.04450255E-12
  1.31087438E+01   7.4990E-03   1.24166872E-12
  1.31087438E+01   7.9430E-03   1.47553995E-12
  1.31087438E+01   8.4140E-03   1.75390537E-12
  1.31087438E+01   8.9120E-03   2.08413240E-12
  1.31087438E+01   9.4410E-03   2.47773424E-12
  1.31087438E+01   1.0000E-02   2.94443203E-12
  1.31087438E+01   1.0590E-02   3.49695536E-12
  1.31087438E+01   1.1220E-02   4.15892751E-12
  1.31087438E+01   1.1890E-02   4.94935752E-12
  1.31087438E+01   1.2590E-02   5.87598737E-12
  1.31087438E+01   1.3330E-02   6.97420082E-12
  1.31087438E+01   1.4120E-02   8.28911904E-12
  1.31087438E+01   1.4960E-02   9.85823821E-12
  1.31087438E+01   1.5850E-02   1.17244514E-11
  1.31087438E+01   1.6790E-02   1.39366049E-11
  1.31087438E+01   1.7780E-02   1.65500882E-11
  1.31087438E+01   1.8840E-02   1.96900972E-11
  1.31087438E+01   1.9950E-02   2.33794325E-11
  1.31087438E+01   2.1140E-02   2.78176411E-11
  1.31087438E+01   2.2390E-02   3.30497138E-11
  1.31087438E+01   2.3710E-02   3.92464288E-11
  1.31087438E+01   2.5120E-02   4.66728626E-11
  1.31087438E+01   2.6610E-02   5.54804787E-11
  1.31087438E+01   2.8180E-02   6.58913762E-11
  1.31087438E+01   2.9850E-02   7.83138633E-11
  1.31087438E+01   3.1620E-02   9.30874780E-11
  1.31087438E+01   3.3500E-02   1.10698086E-10
  1.31087438E+01   3.5480E-02   1.31509323E-10
  1.31087438E+01   3.7580E-02   1.56270157E-10
  1.31087438E+01   3.9810E-02   1.85772860E-10
  1.31087438E+01   4.2170E-02   2.20808887E-10
  1.31087438E+01   4.4670E-02   2.62454251E-10
  1.31087438E+01   4.7320E-02   3.11989494E-10
  1.31087438E+01   5.0120E-02   3.70713973E-10
  1.31087438E+01   5.3090E-02   4.40599449E-10
  1.31087438E+01   5.6230E-02   5.23491976E-10
  1.31087438E+01   5.9570E-02   6.22427228E-10
  1.31087438E+01   6.3100E-02   7.39765142E-10
  1.31087438E+01   6.6830E-02   8.78860957E-10
  1.31087438E+01   7.0790E-02   1.04453147E-09
  1.31087438E+01   7.4990E-02   1.24169763E-09
  1.31087438E+01   7.9430E-02   1.47556886E-09
  1.31087438E+01   8.4140E-02   1.75393429E-09
  1.31087438E+01   8.9120E-02   2.08416131E-09
  1.31087438E+01   9.4410E-02   2.47776315E-09
  1.31087438E+01   1.0000E-01   2.94446095E-09
  1.31087438E+01   1.0590E-01   3.49698427E-09
  1.31087438E+01   1.1220E-01   4.15895643E-09
  1.31087438E+01   1.1890E-01   4.94938644E-09
  1.31087438E+01   1.2590E-01   5.87601629E-09
  1.31087438E+01   1.3330E-01   6.97422973E-09
  1.31087438E+01   1.4120E-01   8.28914795E-09
  1.31087438E+01   1.4960E-01   9.85826713E-09
  1.31087438E+01   1.5850E-01   1.17244803E-08
  1.31087438E+01   1.6790E-01   1.39366338E-08
  1.31087438E+01   1.7780E-01   1.65501171E-08
  1.31087438E+01   1.8840E-01   1.96901261E-08
  1.31087438E+01   1.9950E-01   2.33794614E-08
  1.31087438E+01   2.1130E-01   2.77782123E-08
  1.31087438E+01   2.2390E-01   3.30497427E-08
  1.31087438E+01   2.3710E-01   3.92464577E-08
  1.31087438E+01   2.5120E-01   4.66728915E-08
  1.31087438E+01   2.6610E-01   5.54805076E-08
  1.31087438E+01   2.8180E-01   6.58914051E-08
  1.31087438E+01   2.9850E-01   7.83138922E-08
  1.31087438E+01   3.1620E-01   9.30875069E-08
  1.31087438E+01   3.3500E-01   1.10698114E-07
  1.31087438E+01   3.5480E-01   1.31509351E-07
  1.31087438E+01   3.7580E-01   1.56270186E-07
  1.31087438E+01   3.9810E-01   1.85772889E-07
  1.31087438E+01   4.2170E-01   2.20808916E-07
  1.31087438E+01   4.4670E-01   2.62454280E-07
  1.31087438E+01   4.7320E-01   3.11989523E-07
  1.31087438E+01   5.0120E-01   3.70714002E-07
  1.31087438E+01   5.3090E-01   4.40599478E-07
  1.31087438E+01   5.6230E-01   5.23492005E-07
  1.31087438E+01   5.9570E-01   6.22427257E-07
  1.31087438E+01   6.3100E-01   7.39765171E-07
  1.31087438E+01   6.6830E-01   8.78860986E-07
  1.31087438E+01   7.0790E-01   1.04453150E-06
  1.31087438E+01   7.4990E-01   1.24169766E-06
  1.31087438E+01   7.9430E-01   1.47556889E-06
  1.31087438E+01   8.4140E-01   1.75393432E-06
  1.31087438E+01   8.9130E-01   2.08486300E-06
  1.31087438E+01   9.4410E-01   2.47776318E-06
  1.31087438E+01   1.0000E+00   2.94446097E-06
  1.31087438E+01   1.0590E+00   3.49698430E-06
  1.31087438E+01   1.1220E+00   4.15895646E-06
  1.31087438E+01   1.1890E+00   4.94938647E-06
  1.31087438E+01   1.2590E+00   5.87601631E-06
  1.31087438E+01   1.3340E+00   6.98993748E-06
  1.31087438E+01   1.4130E+00   8.30677196E-06
  1.31087438E+01   1.4960E+00   9.85826715E-06
  1.31087438E+01   1.5850E+00   1.17244803E-05
  1.31087438E+01   1.6790E+00   1.39366339E-05
  1.31087438E+01   1.7780E+00   1.65501172E-05
  1.31087438E+01   1.8840E+00   1.96901261E-05
  1.31087438E+01   1.9950E+00   2.33794614E-05
  1.31087438E+01   2.1140E+00   2.78176700E-05
  1.31087438E+01   2.2390E+00   3.30497427E-05
  1.31087438E+01   2.3710E+00   3.92464577E-05
  1.31087438E+01   2.5120E+00   4.66728915E-05
  1.31087438E+01   2.6610E+00   5.54805077E-05
  1.31087438E+01   2.8180E+00   6.58914051E-05
  1.31087438E+01   2.9850E+00   7.83138922E-05
  1.31087438E+01   3.1620E+00   9.30875070E-05
  1.31087438E+01   3.3500E+00   1.10698115E-04
  1.31087438E+01   3.5480E+00   1.31509351E-04
  1.31087438E+01   3.7580E+00   1.56270186E-04
  1.31087438E+01   3.9810E+00   1.85772889E-04
  1.31087438E+01   4.2170E+00   2.20808916E-04
  1.31087438E+01   4.4670E+00   2.62454280E-04
  1.31087438E+01   4.7320E+00   3.11989523E-04
  1.31087438E+01   5.0120E+00   3.70714002E-04
  1.36112843E+01   3.1620E-04   7.18136727E-17
  1.36112843E+01   3.3500E-04   9.15296870E-17
  1.36112843E+01   3.5480E-04   1.14828977E-16
  1.36112843E+01   3.7580E-04   1.42550052E-16
  1.36112843E+01   3.9810E-04   1.75579901E-16
  1.36112843E+01   4.2170E-04   2.14804601E-16
  1.36112843E+01   4.4670E-04   2.61428808E-16
  1.36112843E+01   4.7310E-04   3.16664758E-16
  1.36112843E+01   5.0120E-04   3.82631339E-16
  1.36112843E+01   5.3090E-04   4.60871857E-16
  1.36112843E+01   5.6230E-04   5.53674461E-16
  1.36112843E+01   5.9570E-04   6.64437753E-16
  1.36112843E+01   6.3100E-04   7.95803805E-16
  1.36112843E+01   6.6830E-04   9.51528988E-16
  1.36112843E+01   7.0790E-04   1.13700596E-15
  1.36112843E+01   7.4990E-04   1.35774400E-15
  1.36112843E+01   7.9430E-04   1.61957531E-15
  1.36112843E+01   8.4140E-04   1.93122025E-15
  1.36112843E+01   8.9120E-04   2.30092701E-15
  1.36112843E+01   9.4410E-04   2.74158527E-15
  1.36112843E+01   1.0000E-03   3.26407833E-15
  1.36112843E+01   1.0590E-03   3.88265766E-15
  1.36112843E+01   1.1220E-03   4.62377079E-15
  1.36112843E+01   1.1880E-03   5.49473018E-15
  1.36112843E+01   1.2590E-03   6.54611087E-15
  1.36112843E+01   1.3340E-03   7.79320502E-15
  1.36112843E+01   1.4130E-03   9.26747145E-15
  1.36112843E+01   1.4960E-03   1.10044531E-14
  1.36112843E+01   1.5850E-03   1.30937782E-14
  1.36112843E+01   1.6790E-03   1.55704021E-14
  1.36112843E+01   1.7780E-03   1.84963360E-14
  1.36112843E+01   1.8840E-03   2.20117435E-14
  1.36112843E+01   1.9950E-03   2.61421511E-14
  1.36112843E+01   2.1130E-03   3.10667874E-14
  1.36112843E+01   2.2390E-03   3.69685468E-14
  1.36112843E+01   2.3710E-03   4.39060997E-14
  1.36112843E+01   2.5120E-03   5.22203884E-14
  1.36112843E+01   2.6610E-03   6.20809843E-14
  1.36112843E+01   2.8180E-03   7.37365392E-14
  1.36112843E+01   2.9850E-03   8.76441760E-14
  1.36112843E+01   3.1620E-03   1.04184026E-13
  1.36112843E+01   3.3500E-03   1.23900040E-13
  1.36112843E+01   3.5480E-03   1.47199330E-13
  1.36112843E+01   3.7580E-03   1.74920405E-13
  1.36112843E+01   3.9810E-03   2.07950254E-13
  1.36112843E+01   4.2170E-03   2.47174954E-13
  1.36112843E+01   4.4670E-03   2.93799161E-13
  1.36112843E+01   4.7320E-03   3.49256507E-13
  1.36112843E+01   5.0120E-03   4.15001692E-13
  1.36112843E+01   5.3090E-03   4.93242210E-13
  1.36112843E+01   5.6230E-03   5.86044814E-13
  1.36112843E+01   5.9570E-03   6.96808105E-13
  1.36112843E+01   6.3100E-03   8.28174158E-13
  1.36112843E+01   6.6830E-03   9.83899341E-13
  1.36112843E+01   7.0790E-03   1.16937631E-12
  1.36112843E+01   7.4990E-03   1.39011435E-12
  1.36112843E+01   7.9430E-03   1.65194566E-12
  1.36112843E+01   8.4140E-03   1.96359060E-12
  1.36112843E+01   8.9120E-03   2.33329737E-12
  1.36112843E+01   9.4410E-03   2.77395562E-12
  1.36112843E+01   1.0000E-02   3.29644869E-12
  1.36112843E+01   1.0590E-02   3.91502802E-12
  1.36112843E+01   1.1220E-02   4.65614115E-12
  1.36112843E+01   1.1890E-02   5.54106970E-12
  1.36112843E+01   1.2590E-02   6.57848123E-12
  1.36112843E+01   1.3330E-02   7.80798975E-12
  1.36112843E+01   1.4120E-02   9.28011082E-12
  1.36112843E+01   1.4960E-02   1.10368234E-11
  1.36112843E+01   1.5850E-02   1.31261486E-11
  1.36112843E+01   1.6790E-02   1.56027725E-11
  1.36112843E+01   1.7780E-02   1.85287064E-11
  1.36112843E+01   1.8840E-02   2.20441139E-11
  1.36112843E+01   1.9950E-02   2.61745215E-11
  1.36112843E+01   2.1140E-02   3.11433327E-11
  1.36112843E+01   2.2390E-02   3.70009171E-11
  1.36112843E+01   2.3710E-02   4.39384700E-11
  1.36112843E+01   2.5120E-02   5.22527587E-11
  1.36112843E+01   2.6610E-02   6.21133547E-11
  1.36112843E+01   2.8180E-02   7.37689096E-11
  1.36112843E+01   2.9850E-02   8.76765464E-11
  1.36112843E+01   3.1620E-02   1.04216396E-10
  1.36112843E+01   3.3500E-02   1.23932410E-10
  1.36112843E+01   3.5480E-02   1.47231700E-10
  1.36112843E+01   3.7580E-02   1.74952775E-10
  1.36112843E+01   3.9810E-02   2.07982624E-10
  1.36112843E+01   4.2170E-02   2.47207325E-10
  1.36112843E+01   4.4670E-02   2.93831531E-10
  1.36112843E+01   4.7320E-02   3.49288877E-10
  1.36112843E+01   5.0120E-02   4.15034063E-10
  1.36112843E+01   5.3090E-02   4.93274581E-10
  1.36112843E+01   5.6230E-02   5.86077185E-10
  1.36112843E+01   5.9570E-02   6.96840476E-10
  1.36112843E+01   6.3100E-02   8.28206528E-10
  1.36112843E+01   6.6830E-02   9.83931711E-10
  1.36112843E+01   7.0790E-02   1.16940868E-09
  1.36112843E+01   7.4990E-02   1.39014672E-09
  1.36112843E+01   7.9430E-02   1.65197803E-09
  1.36112843E+01   8.4140E-02   1.96362297E-09
  1.36112843E+01   8.9120E-02   2.33332974E-09
  1.36112843E+01   9.4410E-02   2.77398799E-09
  1.36112843E+01   1.0000E-01   3.29648106E-09
  1.36112843E+01   1.0590E-01   3.91506039E-09
  1.36112843E+01   1.1220E-01   4.65617352E-09
  1.36112843E+01   1.1890E-01   5.54110207E-09
  1.36112843E+01   1.2590E-01   6.57851360E-09
  1.36112843E+01   1.3330E-01   7.80802212E-09
  1.36112843E+01   1.4120E-01   9.28014319E-09
  1.36112843E+01   1.4960E-01   1.10368558E-08
  1.36112843E+01   1.5850E-01   1.31261810E-08
  1.36112843E+01   1.6790E-01   1.56028048E-08
  1.36112843E+01   1.7780E-01   1.85287387E-08
  1.36112843E+01   1.8840E-01   2.20441462E-08
  1.36112843E+01   1.9950E-01   2.61745539E-08
  1.36112843E+01   2.1130E-01   3.10991901E-08
  1.36112843E+01   2.2390E-01   3.70009495E-08
  1.36112843E+01   2.3710E-01   4.39385024E-08
  1.36112843E+01   2.5120E-01   5.22527911E-08
  1.36112843E+01   2.6610E-01   6.21133870E-08
  1.36112843E+01   2.8180E-01   7.37689420E-08
  1.36112843E+01   2.9850E-01   8.76765787E-08
  1.36112843E+01   3.1620E-01   1.04216428E-07
  1.36112843E+01   3.3500E-01   1.23932443E-07
  1.36112843E+01   3.5480E-01   1.47231732E-07
  1.36112843E+01   3.7580E-01   1.74952807E-07
  1.36112843E+01   3.9810E-01   2.07982657E-07
  1.36112843E+01   4.2170E-01   2.47207357E-07
  1.36112843E+01   4.4670E-01   2.93831563E-07
  1.36112843E+01   4.7320E-01   3.49288910E-07
  1.36112843E+01   5.0120E-01   4.15034095E-07
  1.36112843E+01   5.3090E-01   4.93274613E-07
  1.36112843E+01   5.6230E-01   5.86077217E-07
  1.36112843E+01   5.9570E-01   6.96840508E-07
  1.36112843E+01   6.3100E-01   8.28206560E-07
  1.36112843E+01   6.6830E-01   9.83931743E-07
  1.36112843E+01   7.0790E-01   1.16940871E-06
  1.36112843E+01   7.4990E-01   1.39014675E-06
  1.36112843E+01   7.9430E-01   1.65197806E-06
  1.36112843E+01   8.4140E-01   1.96362301E-06
  1.36112843E+01   8.9130E-01   2.33411531E-06
  1.36112843E+01   9.4410E-01   2.77398802E-06
  1.36112843E+01   1.0000E+00   3.29648109E-06
  1.36112843E+01   1.0590E+00   3.91506042E-06
  1.36112843E+01   1.1220E+00   4.65617355E-06
  1.36112843E+01   1.1890E+00   5.54110210E-06
  1.36112843E+01   1.2590E+00   6.57851363E-06
  1.36112843E+01   1.3340E+00   7.82560778E-06
  1.36112843E+01   1.4130E+00   9.29987420E-06
  1.36112843E+01   1.4960E+00   1.10368558E-05
  1.36112843E+01   1.5850E+00   1.31261810E-05
  1.36112843E+01   1.6790E+00   1.56028049E-05
  1.36112843E+01   1.7780E+00   1.85287388E-05
  1.36112843E+01   1.8840E+00   2.20441463E-05
  1.36112843E+01   1.9950E+00   2.61745539E-05
  1.36112843E+01   2.1140E+00   3.11433651E-05
  1.36112843E+01   2.2390E+00   3.70009495E-05
  1.36112843E+01   2.3710E+00   4.39385024E-05
  1.36112843E+01   2.5120E+00   5.22527911E-05
  1.36112843E+01   2.6610E+00   6.21133871E-05
  1.36112843E+01   2.8180E+00   7.37689420E-05
  1.36112843E+01   2.9850E+00   8.76765788E-05
  1.36112843E+01   3.1620E+00   1.04216428E-04
  1.36112843E+01   3.3500E+00   1.23932443E-04
  1.36112843E+01   3.5480E+00   1.47231732E-04
  1.36112843E+01   3.7580E+00   1.74952807E-04
  1.36112843E+01   3.9810E+00   2.07982657E-04
  1.36112843E+01   4.2170E+00   2.47207357E-04
  1.36112843E+01   4.4670E+00   2.93831563E-04
  1.36112843E+01   4.7320E+00   3.49288910E-04
  1.36112843E+01   5.0120E+00   4.15034095E-04
  1.41330904E+01   3.1620E-04   8.03997676E-17
  1.41330904E+01   3.3500E-04   1.02472957E-16
  1.41330904E+01   3.5480E-04   1.28557825E-16
  1.41330904E+01   3.7580E-04   1.59593130E-16
  1.41330904E+01   3.9810E-04   1.96571908E-16
  1.41330904E+01   4.2170E-04   2.40486171E-16
  1.41330904E+01   4.4670E-04   2.92684597E-16
  1.41330904E+01   4.7310E-04   3.54524357E-16
  1.41330904E+01   5.0120E-04   4.28377662E-16
  1.41330904E+01   5.3090E-04   5.15972331E-16
  1.41330904E+01   5.6230E-04   6.19870077E-16
  1.41330904E+01   5.9570E-04   7.43875823E-16
  1.41330904E+01   6.3100E-04   8.90947522E-16
  1.41330904E+01   6.6830E-04   1.06529064E-15
  1.41330904E+01   7.0790E-04   1.27294256E-15
  1.41330904E+01   7.4990E-04   1.52007124E-15
  1.41330904E+01   7.9430E-04   1.81320615E-15
  1.41330904E+01   8.4140E-04   2.16211022E-15
  1.41330904E+01   8.9120E-04   2.57601778E-15
  1.41330904E+01   9.4410E-04   3.06935953E-15
  1.41330904E+01   1.0000E-03   3.65431996E-15
  1.41330904E+01   1.0590E-03   4.34685438E-15
  1.41330904E+01   1.1220E-03   5.17657230E-15
  1.41330904E+01   1.1880E-03   6.15166042E-15
  1.41330904E+01   1.2590E-03   7.32874036E-15
  1.41330904E+01   1.3340E-03   8.72493254E-15
  1.41330904E+01   1.4130E-03   1.03754569E-14
  1.41330904E+01   1.4960E-03   1.23201057E-14
  1.41330904E+01   1.5850E-03   1.46592230E-14
  1.41330904E+01   1.6790E-03   1.74319430E-14
  1.41330904E+01   1.7780E-03   2.07076909E-14
  1.41330904E+01   1.8840E-03   2.46433877E-14
  1.41330904E+01   1.9950E-03   2.92676118E-14
  1.41330904E+01   2.1130E-03   3.47810196E-14
  1.41330904E+01   2.2390E-03   4.13883719E-14
  1.41330904E+01   2.3710E-03   4.91553533E-14
  1.41330904E+01   2.5120E-03   5.84636681E-14
  1.41330904E+01   2.6610E-03   6.95031609E-14
  1.41330904E+01   2.8180E-03   8.25522116E-14
  1.41330904E+01   2.9850E-03   9.81225947E-14
  1.41330904E+01   3.1620E-03   1.16639888E-13
  1.41330904E+01   3.3500E-03   1.38713078E-13
  1.41330904E+01   3.5480E-03   1.64797945E-13
  1.41330904E+01   3.7580E-03   1.95833251E-13
  1.41330904E+01   3.9810E-03   2.32812029E-13
  1.41330904E+01   4.2170E-03   2.76726292E-13
  1.41330904E+01   4.4670E-03   3.28924718E-13
  1.41330904E+01   4.7320E-03   3.91012343E-13
  1.41330904E+01   5.0120E-03   4.64617783E-13
  1.41330904E+01   5.3090E-03   5.52212452E-13
  1.41330904E+01   5.6230E-03   6.56110198E-13
  1.41330904E+01   5.9570E-03   7.80115944E-13
  1.41330904E+01   6.3100E-03   9.27187643E-13
  1.41330904E+01   6.6830E-03   1.10153076E-12
  1.41330904E+01   7.0790E-03   1.30918268E-12
  1.41330904E+01   7.4990E-03   1.55631136E-12
  1.41330904E+01   7.9430E-03   1.84944627E-12
  1.41330904E+01   8.4140E-03   2.19835034E-12
  1.41330904E+01   8.9120E-03   2.61225790E-12
