# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  3.846000E+02  2.36014303E-026
  3.890000E+02  2.27287542E-026
  3.935000E+02  2.18728887E-026
  3.981000E+02  2.10331350E-026
  4.027000E+02  2.02301084E-026
  4.074000E+02  1.94433834E-026
  4.121000E+02  1.87032674E-026
  4.169000E+02  1.79683819E-026
  4.217000E+02  1.72641391E-026
  4.266000E+02  1.65988934E-026
  4.315000E+02  1.59523317E-026
  4.365000E+02  1.53109527E-026
  4.416000E+02  1.47064403E-026
  4.467000E+02  1.41186476E-026
  4.519000E+02  1.35559256E-026
  4.571000E+02  1.30186312E-026
  4.624000E+02  1.24873561E-026
  4.677000E+02  1.19882181E-026
  4.731000E+02  1.15106699E-026
  4.786000E+02  1.10314826E-026
  4.842000E+02  1.05813160E-026
  4.898000E+02  1.01451610E-026
  4.955000E+02  9.72883297E-027
  5.012000E+02  9.33182831E-027
  5.070000E+02  8.94079703E-027
  5.129000E+02  8.56796410E-027
  5.188000E+02  8.21894070E-027
  5.248000E+02  7.86941945E-027
  5.309000E+02  7.54232286E-027
  5.370000E+02  7.23079729E-027
  5.432000E+02  6.92463505E-027
  5.495000E+02  6.63322956E-027
