# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.000000E+01  6.49904569E-028
  1.012000E+01  6.34548067E-028
  1.023000E+01  6.16987367E-028
  1.035000E+01  5.97115421E-028
  1.047000E+01  5.78208494E-028
  1.059000E+01  5.60199758E-028
  1.072000E+01  5.41507705E-028
  1.084000E+01  5.24674324E-028
  1.097000E+01  5.06216187E-028
  1.109000E+01  4.88556683E-028
  1.122000E+01  4.68005894E-028
  1.135000E+01  4.45872438E-028
  1.148000E+01  4.26513444E-028
  1.161000E+01  4.09526686E-028
  1.175000E+01  3.92732323E-028
  1.189000E+01  3.76231703E-028
  1.202000E+01  3.60542787E-028
  1.216000E+01  3.44094490E-028
  1.230000E+01  3.29497334E-028
  1.244000E+01  3.18091621E-028
  1.259000E+01  3.10906835E-028
  1.273000E+01  3.08750532E-028
  1.288000E+01  3.09057552E-028
  1.303000E+01  3.08532696E-028
  1.318000E+01  3.08727120E-028
  1.334000E+01  3.09058933E-028
  1.349000E+01  3.09357431E-028
  1.365000E+01  3.10073114E-028
  1.380000E+01  3.11184002E-028
  1.396000E+01  3.12994921E-028
  1.412000E+01  3.15520773E-028
  1.429000E+01  3.19029411E-028
  1.445000E+01  3.23260226E-028
  1.462000E+01  3.28850441E-028
  1.479000E+01  3.35723548E-028
  1.496000E+01  3.43905156E-028
  1.514000E+01  3.53792970E-028
  1.531000E+01  3.64194530E-028
  1.549000E+01  3.76202620E-028
  1.567000E+01  3.88967544E-028
  1.585000E+01  4.02263415E-028
  1.603000E+01  4.16002868E-028
  1.622000E+01  4.30638896E-028
  1.641000E+01  4.45215286E-028
  1.660000E+01  4.59411688E-028
  1.679000E+01  4.73005225E-028
  1.698000E+01  4.85672230E-028
  1.718000E+01  4.97885477E-028
  1.738000E+01  5.08930775E-028
  1.758000E+01  5.18859969E-028
  1.778000E+01  5.27599290E-028
  1.799000E+01  5.35585823E-028
  1.820000E+01  5.42365699E-028
  1.841000E+01  5.47833699E-028
  1.862000E+01  5.52116236E-028
  1.884000E+01  5.55253686E-028
  1.906000E+01  5.57078028E-028
  1.927000E+01  5.58191551E-028
  1.950000E+01  5.58432848E-028
  1.972000E+01  5.58364810E-028
  1.995000E+01  5.58182424E-028
  2.018000E+01  5.59985747E-028
  2.042000E+01  5.62755673E-028
  2.065000E+01  5.66493183E-028
  2.089000E+01  5.71564243E-028
  2.114000E+01  5.77875132E-028
  2.138000E+01  5.84369429E-028
  2.163000E+01  5.91753263E-028
  2.188000E+01  5.99530701E-028
  2.213000E+01  6.07206098E-028
  2.239000E+01  6.14908373E-028
  2.265000E+01  6.23072819E-028
  2.291000E+01  6.31239297E-028
  2.317000E+01  6.39437258E-028
  2.344000E+01  6.49596278E-028
  2.371000E+01  6.60403527E-028
  2.399000E+01  6.73144571E-028
  2.427000E+01  6.87202434E-028
  2.455000E+01  7.02894097E-028
  2.483000E+01  7.19672201E-028
  2.512000E+01  7.38541196E-028
  2.541000E+01  7.59525554E-028
  2.570000E+01  7.82102811E-028
  2.600000E+01  8.06821769E-028
  2.630000E+01  8.33299012E-028
  2.661000E+01  8.62577513E-028
  2.692000E+01  8.94425209E-028
  2.723000E+01  9.27303529E-028
  2.754000E+01  9.62843814E-028
  2.786000E+01  1.00133888E-027
  2.818000E+01  1.04209187E-027
  2.851000E+01  1.08652378E-027
  2.884000E+01  1.13346775E-027
  2.917000E+01  1.18330100E-027
  2.951000E+01  1.23649843E-027
  2.985000E+01  1.29339727E-027
  3.020000E+01  1.35497750E-027
  3.055000E+01  1.41906151E-027
  3.090000E+01  1.48630547E-027
  3.126000E+01  1.55878445E-027
  3.162000E+01  1.63513132E-027
  3.199000E+01  1.71728520E-027
