# DH21 astrodust enthalpy table
# Stage 1 (silicate-only, literal DL01 prefactor, rho=3.5)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  1.19708453E+03   1.5850E-03   4.30551458E-10
  1.19708453E+03   1.6790E-03   5.11933264E-10
  1.19708453E+03   1.7780E-03   6.08079389E-10
  1.19708453E+03   1.8840E-03   7.23595602E-10
  1.19708453E+03   1.9950E-03   8.59320706E-10
  1.19708453E+03   2.1130E-03   1.02114414E-09
  1.19708453E+03   2.2390E-03   1.21507583E-09
  1.19708453E+03   2.3710E-03   1.44304366E-09
  1.19708453E+03   2.5120E-03   1.71625101E-09
  1.19708453E+03   2.6610E-03   2.04026998E-09
  1.19708453E+03   2.8180E-03   2.42327125E-09
  1.19708453E+03   2.9850E-03   2.88027589E-09
  1.19708453E+03   3.1620E-03   3.42377499E-09
  1.19708453E+03   3.3500E-03   4.07164279E-09
  1.19708453E+03   3.5480E-03   4.83725693E-09
  1.19708453E+03   3.7580E-03   5.74817085E-09
  1.19708453E+03   3.9810E-03   6.83353097E-09
  1.19708453E+03   4.2170E-03   8.12245377E-09
  1.19708453E+03   4.4670E-03   9.65452417E-09
  1.19708453E+03   4.7320E-03   1.14768513E-08
  1.19708453E+03   5.0120E-03   1.36372367E-08
  1.19708453E+03   5.3090E-03   1.62082184E-08
  1.19708453E+03   5.6230E-03   1.92577099E-08
  1.19708453E+03   5.9570E-03   2.28973892E-08
  1.19708453E+03   6.3100E-03   2.72140748E-08
  1.19708453E+03   6.6830E-03   3.23312009E-08
  1.19708453E+03   7.0790E-03   3.84259701E-08
  1.19708453E+03   7.4990E-03   4.56794172E-08
  1.19708453E+03   7.9430E-03   5.42831884E-08
  1.19708453E+03   8.4140E-03   6.45238343E-08
  1.19708453E+03   8.9120E-03   7.66723905E-08
  1.19708453E+03   9.4410E-03   9.11524110E-08
  1.19708453E+03   1.0000E-02   1.08321522E-07
  1.19708453E+03   1.0590E-02   1.28648025E-07
  1.19708453E+03   1.1220E-02   1.53000986E-07
  1.19708453E+03   1.1890E-02   1.82079719E-07
  1.19708453E+03   1.2590E-02   2.16169039E-07
  1.19708453E+03   1.3330E-02   2.56570662E-07
  1.19708453E+03   1.4120E-02   3.04944528E-07
  1.19708453E+03   1.4960E-02   3.62670065E-07
  1.19708453E+03   1.5850E-02   4.31325245E-07
  1.19708453E+03   1.6790E-02   5.12707051E-07
  1.19708453E+03   1.7780E-02   6.08853175E-07
  1.19708453E+03   1.8840E-02   7.24369388E-07
  1.19708453E+03   1.9950E-02   8.60094492E-07
  1.19708453E+03   2.1140E-02   1.02336952E-06
  1.19708453E+03   2.2390E-02   1.21584962E-06
  1.19708453E+03   2.3710E-02   1.44381745E-06
  1.19708453E+03   2.5120E-02   1.71702480E-06
  1.19708453E+03   2.6610E-02   2.04104376E-06
  1.19708453E+03   2.8180E-02   2.42404504E-06
  1.19708453E+03   2.9850E-02   2.88104968E-06
  1.19708453E+03   3.1620E-02   3.42454878E-06
  1.19708453E+03   3.3500E-02   4.07241657E-06
  1.19708453E+03   3.5480E-02   4.83803072E-06
  1.19708453E+03   3.7580E-02   5.74894464E-06
  1.19708453E+03   3.9810E-02   6.83430476E-06
  1.19708453E+03   4.2170E-02   8.12322755E-06
  1.19708453E+03   4.4670E-02   9.65529795E-06
  1.19708453E+03   4.7320E-02   1.14776251E-05
  1.19708453E+03   5.0120E-02   1.36380105E-05
  1.19708453E+03   5.3090E-02   1.62089922E-05
  1.19708453E+03   5.6230E-02   1.92584837E-05
  1.19708453E+03   5.9570E-02   2.28981630E-05
  1.19708453E+03   6.3100E-02   2.72148486E-05
  1.19708453E+03   6.6830E-02   3.23319747E-05
  1.19708453E+03   7.0790E-02   3.84267439E-05
  1.19708453E+03   7.4990E-02   4.56801910E-05
  1.19708453E+03   7.9430E-02   5.42839622E-05
  1.19708453E+03   8.4140E-02   6.45246081E-05
  1.19708453E+03   8.9120E-02   7.66731643E-05
  1.19708453E+03   9.4410E-02   9.11531847E-05
  1.19708453E+03   1.0000E-01   1.08322295E-04
  1.19708453E+03   1.0590E-01   1.28648799E-04
  1.19708453E+03   1.1220E-01   1.53001760E-04
  1.19708453E+03   1.1890E-01   1.82080493E-04
  1.19708453E+03   1.2590E-01   2.16169813E-04
  1.19708453E+03   1.3330E-01   2.56571436E-04
  1.19708453E+03   1.4120E-01   3.04945302E-04
  1.19708453E+03   1.4960E-01   3.62670839E-04
  1.19708453E+03   1.5850E-01   4.31326018E-04
  1.19708453E+03   1.6790E-01   5.12707825E-04
  1.19708453E+03   1.7780E-01   6.08853949E-04
  1.19708453E+03   1.8840E-01   7.24370162E-04
  1.19708453E+03   1.9950E-01   8.60095266E-04
  1.19708453E+03   2.1130E-01   1.02191870E-03
  1.19708453E+03   2.2390E-01   1.21585039E-03
  1.19708453E+03   2.3710E-01   1.44381822E-03
  1.19708453E+03   2.5120E-01   1.71702557E-03
  1.19708453E+03   2.6610E-01   2.04104454E-03
  1.19708453E+03   2.8180E-01   2.42404581E-03
  1.19708453E+03   2.9850E-01   2.88105045E-03
  1.19708453E+03   3.1620E-01   3.42454955E-03
  1.19708453E+03   3.3500E-01   4.07241735E-03
  1.19708453E+03   3.5480E-01   4.83803149E-03
  1.19708453E+03   3.7580E-01   5.74894541E-03
  1.19708453E+03   3.9810E-01   6.83430553E-03
  1.19708453E+03   4.2170E-01   8.12322833E-03
  1.19708453E+03   4.4670E-01   9.65529873E-03
  1.19708453E+03   4.7320E-01   1.14776259E-02
  1.19708453E+03   5.0120E-01   1.36380113E-02
  1.19708453E+03   5.3090E-01   1.62089930E-02
  1.19708453E+03   5.6230E-01   1.92584845E-02
  1.19708453E+03   5.9570E-01   2.28981638E-02
  1.19708453E+03   6.3100E-01   2.72148494E-02
  1.19708453E+03   6.6830E-01   3.23319755E-02
  1.19708453E+03   7.0790E-01   3.84267447E-02
  1.19708453E+03   7.4990E-01   4.56801918E-02
  1.19708453E+03   7.9430E-01   5.42839629E-02
  1.19708453E+03   8.4140E-01   6.45246089E-02
  1.19708453E+03   8.9130E-01   7.66989780E-02
  1.19708453E+03   9.4410E-01   9.11531855E-02
  1.19708453E+03   1.0000E+00   1.08322296E-01
  1.19708453E+03   1.0590E+00   1.28648800E-01
  1.19708453E+03   1.1220E+00   1.53001761E-01
  1.19708453E+03   1.1890E+00   1.82080493E-01
  1.19708453E+03   1.2590E+00   2.16169814E-01
  1.19708453E+03   1.3340E+00   2.57149300E-01
  1.19708453E+03   1.4130E+00   3.05593662E-01
  1.19708453E+03   1.4960E+00   3.62670840E-01
  1.19708453E+03   1.5850E+00   4.31326019E-01
  1.19708453E+03   1.6790E+00   5.12707825E-01
  1.19708453E+03   1.7780E+00   6.08853949E-01
  1.19708453E+03   1.8840E+00   7.24370162E-01
  1.19708453E+03   1.9950E+00   8.60095267E-01
  1.19708453E+03   2.1140E+00   1.02337029E+00
  1.19708453E+03   2.2390E+00   1.21585039E+00
  1.19708453E+03   2.3710E+00   1.44381823E+00
  1.19708453E+03   2.5120E+00   1.71702557E+00
  1.19708453E+03   2.6610E+00   2.04104454E+00
  1.19708453E+03   2.8180E+00   2.42404582E+00
  1.19708453E+03   2.9850E+00   2.88105045E+00
  1.19708453E+03   3.1620E+00   3.42454955E+00
  1.19708453E+03   3.3500E+00   4.07241735E+00
  1.19708453E+03   3.5480E+00   4.83803149E+00
  1.19708453E+03   3.7580E+00   5.74894541E+00
  1.19708453E+03   3.9810E+00   6.83430553E+00
  1.19708453E+03   4.2170E+00   8.12322833E+00
  1.19708453E+03   4.4670E+00   9.65529873E+00
  1.19708453E+03   4.7320E+00   1.14776259E+01
  1.19708453E+03   5.0120E+00   1.36380113E+01
  1.24297631E+03   3.1620E-04   2.77634047E-12
  1.24297631E+03   3.3500E-04   3.45509869E-12
  1.24297631E+03   3.5480E-04   4.25721741E-12
  1.24297631E+03   3.7580E-04   5.21156383E-12
  1.24297631E+03   3.9810E-04   6.34867406E-12
  1.24297631E+03   4.2170E-04   7.69905286E-12
  1.24297631E+03   4.4670E-04   9.30417257E-12
  1.24297631E+03   4.7310E-04   1.12057666E-11
  1.24297631E+03   5.0120E-04   1.34767813E-11
  1.24297631E+03   5.3090E-04   1.61703478E-11
  1.24297631E+03   5.6230E-04   1.93652395E-11
  1.24297631E+03   5.9570E-04   2.31784591E-11
  1.24297631E+03   6.3100E-04   2.77009649E-11
  1.24297631E+03   6.6830E-04   3.30620762E-11
  1.24297631E+03   7.0790E-04   3.94474447E-11
  1.24297631E+03   7.4990E-04   4.70467371E-11
  1.24297631E+03   7.9430E-04   5.60607372E-11
  1.24297631E+03   8.4140E-04   6.67896584E-11
  1.24297631E+03   8.9120E-04   7.95174593E-11
  1.24297631E+03   9.4410E-04   9.46878890E-11
  1.24297631E+03   1.0000E-03   1.12675625E-10
  1.24297631E+03   1.0590E-03   1.33971299E-10
  1.24297631E+03   1.1220E-03   1.59485412E-10
  1.24297631E+03   1.1880E-03   1.89469710E-10
  1.24297631E+03   1.2590E-03   2.25665326E-10
  1.24297631E+03   1.3340E-03   2.68598719E-10
  1.24297631E+03   1.4130E-03   3.19352915E-10
  1.24297631E+03   1.4960E-03   3.79151540E-10
  1.24297631E+03   1.5850E-03   4.51080207E-10
  1.24297631E+03   1.6790E-03   5.36342308E-10
  1.24297631E+03   1.7780E-03   6.37072692E-10
  1.24297631E+03   1.8840E-03   7.58096732E-10
  1.24297631E+03   1.9950E-03   9.00293227E-10
  1.24297631E+03   2.1130E-03   1.06983243E-09
  1.24297631E+03   2.2390E-03   1.27301080E-09
  1.24297631E+03   2.3710E-03   1.51184817E-09
  1.24297631E+03   2.5120E-03   1.79808208E-09
  1.24297631E+03   2.6610E-03   2.13755031E-09
  1.24297631E+03   2.8180E-03   2.53881314E-09
  1.24297631E+03   2.9850E-03   3.01760782E-09
  1.24297631E+03   3.1620E-03   3.58702102E-09
  1.24297631E+03   3.3500E-03   4.26577923E-09
  1.24297631E+03   3.5480E-03   5.06789796E-09
  1.24297631E+03   3.7580E-03   6.02224437E-09
  1.24297631E+03   3.9810E-03   7.15935460E-09
  1.24297631E+03   4.2170E-03   8.50973340E-09
  1.24297631E+03   4.4670E-03   1.01148531E-08
  1.24297631E+03   4.7320E-03   1.20240691E-08
  1.24297631E+03   5.0120E-03   1.42874619E-08
  1.24297631E+03   5.3090E-03   1.69810283E-08
  1.24297631E+03   5.6230E-03   2.01759200E-08
  1.24297631E+03   5.9570E-03   2.39891397E-08
  1.24297631E+03   6.3100E-03   2.85116454E-08
  1.24297631E+03   6.6830E-03   3.38727567E-08
  1.24297631E+03   7.0790E-03   4.02581253E-08
  1.24297631E+03   7.4990E-03   4.78574177E-08
  1.24297631E+03   7.9430E-03   5.68714177E-08
  1.24297631E+03   8.4140E-03   6.76003390E-08
  1.24297631E+03   8.9120E-03   8.03281398E-08
  1.24297631E+03   9.4410E-03   9.54985696E-08
  1.24297631E+03   1.0000E-02   1.13486306E-07
  1.24297631E+03   1.0590E-02   1.34781979E-07
  1.24297631E+03   1.1220E-02   1.60296093E-07
  1.24297631E+03   1.1890E-02   1.90761303E-07
  1.24297631E+03   1.2590E-02   2.26476006E-07
  1.24297631E+03   1.3330E-02   2.68803984E-07
  1.24297631E+03   1.4120E-02   3.19484322E-07
  1.24297631E+03   1.4960E-02   3.79962221E-07
  1.24297631E+03   1.5850E-02   4.51890887E-07
  1.24297631E+03   1.6790E-02   5.37152988E-07
  1.24297631E+03   1.7780E-02   6.37883372E-07
  1.24297631E+03   1.8840E-02   7.58907413E-07
  1.24297631E+03   1.9950E-02   9.01103908E-07
  1.24297631E+03   2.1140E-02   1.07216391E-06
  1.24297631E+03   2.2390E-02   1.27382148E-06
  1.24297631E+03   2.3710E-02   1.51265885E-06
  1.24297631E+03   2.5120E-02   1.79889276E-06
  1.24297631E+03   2.6610E-02   2.13836099E-06
  1.24297631E+03   2.8180E-02   2.53962382E-06
  1.24297631E+03   2.9850E-02   3.01841850E-06
  1.24297631E+03   3.1620E-02   3.58783170E-06
  1.24297631E+03   3.3500E-02   4.26658992E-06
  1.24297631E+03   3.5480E-02   5.06870864E-06
  1.24297631E+03   3.7580E-02   6.02305505E-06
  1.24297631E+03   3.9810E-02   7.16016528E-06
  1.24297631E+03   4.2170E-02   8.51054408E-06
  1.24297631E+03   4.4670E-02   1.01156638E-05
  1.24297631E+03   4.7320E-02   1.20248798E-05
  1.24297631E+03   5.0120E-02   1.42882726E-05
  1.24297631E+03   5.3090E-02   1.69818390E-05
  1.24297631E+03   5.6230E-02   2.01767307E-05
  1.24297631E+03   5.9570E-02   2.39899504E-05
  1.24297631E+03   6.3100E-02   2.85124561E-05
  1.24297631E+03   6.6830E-02   3.38735674E-05
  1.24297631E+03   7.0790E-02   4.02589359E-05
  1.24297631E+03   7.4990E-02   4.78582283E-05
  1.24297631E+03   7.9430E-02   5.68722284E-05
  1.24297631E+03   8.4140E-02   6.76011497E-05
  1.24297631E+03   8.9120E-02   8.03289505E-05
  1.24297631E+03   9.4410E-02   9.54993802E-05
  1.24297631E+03   1.0000E-01   1.13487116E-04
  1.24297631E+03   1.0590E-01   1.34782790E-04
  1.24297631E+03   1.1220E-01   1.60296903E-04
  1.24297631E+03   1.1890E-01   1.90762114E-04
  1.24297631E+03   1.2590E-01   2.26476817E-04
  1.24297631E+03   1.3330E-01   2.68804795E-04
  1.24297631E+03   1.4120E-01   3.19485133E-04
  1.24297631E+03   1.4960E-01   3.79963031E-04
  1.24297631E+03   1.5850E-01   4.51891698E-04
  1.24297631E+03   1.6790E-01   5.37153799E-04
  1.24297631E+03   1.7780E-01   6.37884183E-04
  1.24297631E+03   1.8840E-01   7.58908224E-04
  1.24297631E+03   1.9950E-01   9.01104718E-04
  1.24297631E+03   2.1130E-01   1.07064392E-03
  1.24297631E+03   2.2390E-01   1.27382229E-03
  1.24297631E+03   2.3710E-01   1.51265966E-03
  1.24297631E+03   2.5120E-01   1.79889357E-03
  1.24297631E+03   2.6610E-01   2.13836180E-03
  1.24297631E+03   2.8180E-01   2.53962463E-03
  1.24297631E+03   2.9850E-01   3.01841931E-03
  1.24297631E+03   3.1620E-01   3.58783251E-03
  1.24297631E+03   3.3500E-01   4.26659073E-03
  1.24297631E+03   3.5480E-01   5.06870945E-03
  1.24297631E+03   3.7580E-01   6.02305586E-03
  1.24297631E+03   3.9810E-01   7.16016609E-03
  1.24297631E+03   4.2170E-01   8.51054489E-03
  1.24297631E+03   4.4670E-01   1.01156646E-02
  1.24297631E+03   4.7320E-01   1.20248806E-02
  1.24297631E+03   5.0120E-01   1.42882734E-02
  1.24297631E+03   5.3090E-01   1.69818398E-02
  1.24297631E+03   5.6230E-01   2.01767315E-02
  1.24297631E+03   5.9570E-01   2.39899512E-02
  1.24297631E+03   6.3100E-01   2.85124569E-02
  1.24297631E+03   6.6830E-01   3.38735682E-02
  1.24297631E+03   7.0790E-01   4.02589368E-02
  1.24297631E+03   7.4990E-01   4.78582291E-02
  1.24297631E+03   7.9430E-01   5.68722292E-02
  1.24297631E+03   8.4140E-01   6.76011505E-02
  1.24297631E+03   8.9130E-01   8.03559951E-02
  1.24297631E+03   9.4410E-01   9.54993811E-02
  1.24297631E+03   1.0000E+00   1.13487117E-01
  1.24297631E+03   1.0590E+00   1.34782791E-01
  1.24297631E+03   1.1220E+00   1.60296904E-01
  1.24297631E+03   1.1890E+00   1.90762115E-01
  1.24297631E+03   1.2590E+00   2.26476818E-01
  1.24297631E+03   1.3340E+00   2.69410211E-01
  1.24297631E+03   1.4130E+00   3.20164407E-01
  1.24297631E+03   1.4960E+00   3.79963032E-01
  1.24297631E+03   1.5850E+00   4.51891699E-01
  1.24297631E+03   1.6790E+00   5.37153800E-01
  1.24297631E+03   1.7780E+00   6.37884184E-01
  1.24297631E+03   1.8840E+00   7.58908224E-01
  1.24297631E+03   1.9950E+00   9.01104719E-01
  1.24297631E+03   2.1140E+00   1.07216472E+00
  1.24297631E+03   2.2390E+00   1.27382229E+00
  1.24297631E+03   2.3710E+00   1.51265966E+00
  1.24297631E+03   2.5120E+00   1.79889357E+00
  1.24297631E+03   2.6610E+00   2.13836180E+00
  1.24297631E+03   2.8180E+00   2.53962463E+00
  1.24297631E+03   2.9850E+00   3.01841931E+00
  1.24297631E+03   3.1620E+00   3.58783251E+00
  1.24297631E+03   3.3500E+00   4.26659073E+00
  1.24297631E+03   3.5480E+00   5.06870945E+00
  1.24297631E+03   3.7580E+00   6.02305586E+00
  1.24297631E+03   3.9810E+00   7.16016609E+00
  1.24297631E+03   4.2170E+00   8.51054489E+00
  1.24297631E+03   4.4670E+00   1.01156646E+01
  1.24297631E+03   4.7320E+00   1.20248806E+01
  1.24297631E+03   5.0120E+00   1.42882734E+01
  1.29062740E+03   3.1620E-04   2.90780396E-12
  1.29062740E+03   3.3500E-04   3.61870230E-12
  1.29062740E+03   3.5480E-04   4.45880244E-12
  1.29062740E+03   3.7580E-04   5.45833845E-12
  1.29062740E+03   3.9810E-04   6.64929239E-12
  1.29062740E+03   4.2170E-04   8.06361346E-12
  1.29062740E+03   4.4670E-04   9.74473777E-12
  1.29062740E+03   4.7310E-04   1.17363749E-11
  1.29062740E+03   5.0120E-04   1.41149252E-11
  1.29062740E+03   5.3090E-04   1.69360357E-11
  1.29062740E+03   5.6230E-04   2.02822098E-11
  1.29062740E+03   5.9570E-04   2.42759907E-11
  1.29062740E+03   6.3100E-04   2.90126432E-11
  1.29062740E+03   6.6830E-04   3.46276104E-11
  1.29062740E+03   7.0790E-04   4.13153348E-11
  1.29062740E+03   7.4990E-04   4.92744640E-11
  1.29062740E+03   7.9430E-04   5.87152892E-11
  1.29062740E+03   8.4140E-04   6.99522395E-11
  1.29062740E+03   8.9120E-04   8.32827190E-11
  1.29062740E+03   9.4410E-04   9.91714891E-11
  1.29062740E+03   1.0000E-03   1.18010969E-10
  1.29062740E+03   1.0590E-03   1.40315022E-10
  1.29062740E+03   1.1220E-03   1.67037263E-10
  1.29062740E+03   1.1880E-03   1.98441358E-10
  1.29062740E+03   1.2590E-03   2.36350885E-10
  1.29062740E+03   1.3340E-03   2.81317234E-10
  1.29062740E+03   1.4130E-03   3.34474709E-10
  1.29062740E+03   1.4960E-03   3.97104880E-10
  1.29062740E+03   1.5850E-03   4.72439467E-10
  1.29062740E+03   1.6790E-03   5.61738845E-10
  1.29062740E+03   1.7780E-03   6.67238949E-10
  1.29062740E+03   1.8840E-03   7.93993642E-10
  1.29062740E+03   1.9950E-03   9.42923334E-10
  1.29062740E+03   2.1130E-03   1.12049045E-09
  1.29062740E+03   2.2390E-03   1.33328959E-09
  1.29062740E+03   2.3710E-03   1.58343623E-09
  1.29062740E+03   2.5120E-03   1.88322370E-09
  1.29062740E+03   2.6610E-03   2.23876622E-09
  1.29062740E+03   2.8180E-03   2.65902939E-09
  1.29062740E+03   2.9850E-03   3.16049564E-09
  1.29062740E+03   3.1620E-03   3.75687133E-09
  1.29062740E+03   3.3500E-03   4.46776967E-09
  1.29062740E+03   3.5480E-03   5.30786981E-09
  1.29062740E+03   3.7580E-03   6.30740582E-09
  1.29062740E+03   3.9810E-03   7.49835976E-09
  1.29062740E+03   4.2170E-03   8.91268083E-09
  1.29062740E+03   4.4670E-03   1.05938051E-08
  1.29062740E+03   4.7320E-03   1.25934251E-08
  1.29062740E+03   5.0120E-03   1.49639926E-08
  1.29062740E+03   5.3090E-03   1.77851031E-08
  1.29062740E+03   5.6230E-03   2.11312772E-08
  1.29062740E+03   5.9570E-03   2.51250580E-08
  1.29062740E+03   6.3100E-03   2.98617105E-08
  1.29062740E+03   6.6830E-03   3.54766778E-08
  1.29062740E+03   7.0790E-03   4.21644022E-08
  1.29062740E+03   7.4990E-03   5.01235314E-08
  1.29062740E+03   7.9430E-03   5.95643566E-08
  1.29062740E+03   8.4140E-03   7.08013068E-08
  1.29062740E+03   8.9120E-03   8.41317864E-08
  1.29062740E+03   9.4410E-03   1.00020557E-07
  1.29062740E+03   1.0000E-02   1.18860036E-07
  1.29062740E+03   1.0590E-02   1.41164089E-07
  1.29062740E+03   1.1220E-02   1.67886330E-07
  1.29062740E+03   1.1890E-02   1.99794110E-07
  1.29062740E+03   1.2590E-02   2.37199953E-07
  1.29062740E+03   1.3330E-02   2.81532218E-07
  1.29062740E+03   1.4120E-02   3.34612339E-07
  1.29062740E+03   1.4960E-02   3.97953948E-07
  1.29062740E+03   1.5850E-02   4.73288535E-07
  1.29062740E+03   1.6790E-02   5.62587912E-07
  1.29062740E+03   1.7780E-02   6.68088016E-07
  1.29062740E+03   1.8840E-02   7.94842709E-07
  1.29062740E+03   1.9950E-02   9.43772401E-07
  1.29062740E+03   2.1140E-02   1.12293233E-06
  1.29062740E+03   2.2390E-02   1.33413866E-06
  1.29062740E+03   2.3710E-02   1.58428530E-06
  1.29062740E+03   2.5120E-02   1.88407277E-06
  1.29062740E+03   2.6610E-02   2.23961529E-06
  1.29062740E+03   2.8180E-02   2.65987845E-06
  1.29062740E+03   2.9850E-02   3.16134471E-06
  1.29062740E+03   3.1620E-02   3.75772040E-06
  1.29062740E+03   3.3500E-02   4.46861874E-06
  1.29062740E+03   3.5480E-02   5.30871888E-06
  1.29062740E+03   3.7580E-02   6.30825489E-06
  1.29062740E+03   3.9810E-02   7.49920883E-06
  1.29062740E+03   4.2170E-02   8.91352990E-06
  1.29062740E+03   4.4670E-02   1.05946542E-05
  1.29062740E+03   4.7320E-02   1.25942741E-05
  1.29062740E+03   5.0120E-02   1.49648417E-05
  1.29062740E+03   5.3090E-02   1.77859521E-05
  1.29062740E+03   5.6230E-02   2.11321263E-05
  1.29062740E+03   5.9570E-02   2.51259071E-05
  1.29062740E+03   6.3100E-02   2.98625596E-05
  1.29062740E+03   6.6830E-02   3.54775268E-05
  1.29062740E+03   7.0790E-02   4.21652512E-05
  1.29062740E+03   7.4990E-02   5.01243804E-05
  1.29062740E+03   7.9430E-02   5.95652057E-05
  1.29062740E+03   8.4140E-02   7.08021559E-05
  1.29062740E+03   8.9120E-02   8.41326354E-05
  1.29062740E+03   9.4410E-02   1.00021406E-04
  1.29062740E+03   1.0000E-01   1.18860885E-04
  1.29062740E+03   1.0590E-01   1.41164938E-04
  1.29062740E+03   1.1220E-01   1.67887179E-04
  1.29062740E+03   1.1890E-01   1.99794959E-04
  1.29062740E+03   1.2590E-01   2.37200802E-04
  1.29062740E+03   1.3330E-01   2.81533067E-04
  1.29062740E+03   1.4120E-01   3.34613188E-04
  1.29062740E+03   1.4960E-01   3.97954797E-04
  1.29062740E+03   1.5850E-01   4.73289384E-04
  1.29062740E+03   1.6790E-01   5.62588761E-04
  1.29062740E+03   1.7780E-01   6.68088865E-04
  1.29062740E+03   1.8840E-01   7.94843559E-04
  1.29062740E+03   1.9950E-01   9.43773250E-04
  1.29062740E+03   2.1130E-01   1.12134036E-03
  1.29062740E+03   2.2390E-01   1.33413951E-03
  1.29062740E+03   2.3710E-01   1.58428615E-03
  1.29062740E+03   2.5120E-01   1.88407362E-03
  1.29062740E+03   2.6610E-01   2.23961613E-03
  1.29062740E+03   2.8180E-01   2.65987930E-03
  1.29062740E+03   2.9850E-01   3.16134556E-03
  1.29062740E+03   3.1620E-01   3.75772125E-03
  1.29062740E+03   3.3500E-01   4.46861959E-03
  1.29062740E+03   3.5480E-01   5.30871973E-03
  1.29062740E+03   3.7580E-01   6.30825574E-03
  1.29062740E+03   3.9810E-01   7.49920968E-03
  1.29062740E+03   4.2170E-01   8.91353075E-03
  1.29062740E+03   4.4670E-01   1.05946551E-02
  1.29062740E+03   4.7320E-01   1.25942750E-02
  1.29062740E+03   5.0120E-01   1.49648425E-02
  1.29062740E+03   5.3090E-01   1.77859530E-02
  1.29062740E+03   5.6230E-01   2.11321271E-02
  1.29062740E+03   5.9570E-01   2.51259080E-02
  1.29062740E+03   6.3100E-01   2.98625604E-02
  1.29062740E+03   6.6830E-01   3.54775277E-02
  1.29062740E+03   7.0790E-01   4.21652521E-02
  1.29062740E+03   7.4990E-01   5.01243813E-02
  1.29062740E+03   7.9430E-01   5.95652065E-02
  1.29062740E+03   8.4140E-01   7.08021567E-02
  1.29062740E+03   8.9130E-01   8.41609606E-02
  1.29062740E+03   9.4410E-01   1.00021406E-01
  1.29062740E+03   1.0000E+00   1.18860886E-01
  1.29062740E+03   1.0590E+00   1.41164939E-01
  1.29062740E+03   1.1220E+00   1.67887180E-01
  1.29062740E+03   1.1890E+00   1.99794960E-01
  1.29062740E+03   1.2590E+00   2.37200803E-01
  1.29062740E+03   1.3340E+00   2.82167151E-01
  1.29062740E+03   1.4130E+00   3.35324627E-01
  1.29062740E+03   1.4960E+00   3.97954798E-01
  1.29062740E+03   1.5850E+00   4.73289385E-01
  1.29062740E+03   1.6790E+00   5.62588762E-01
  1.29062740E+03   1.7780E+00   6.68088866E-01
  1.29062740E+03   1.8840E+00   7.94843559E-01
  1.29062740E+03   1.9950E+00   9.43773251E-01
  1.29062740E+03   2.1140E+00   1.12293318E+00
  1.29062740E+03   2.2390E+00   1.33413951E+00
  1.29062740E+03   2.3710E+00   1.58428615E+00
  1.29062740E+03   2.5120E+00   1.88407362E+00
  1.29062740E+03   2.6610E+00   2.23961614E+00
  1.29062740E+03   2.8180E+00   2.65987930E+00
  1.29062740E+03   2.9850E+00   3.16134556E+00
  1.29062740E+03   3.1620E+00   3.75772125E+00
  1.29062740E+03   3.3500E+00   4.46861959E+00
  1.29062740E+03   3.5480E+00   5.30871973E+00
  1.29062740E+03   3.7580E+00   6.30825574E+00
  1.29062740E+03   3.9810E+00   7.49920968E+00
  1.29062740E+03   4.2170E+00   8.91353075E+00
  1.29062740E+03   4.4670E+00   1.05946551E+01
  1.29062740E+03   4.7320E+00   1.25942750E+01
  1.29062740E+03   5.0120E+00   1.49648425E+01
  1.34010526E+03   3.1620E-04   3.04456683E-12
  1.34010526E+03   3.3500E-04   3.78890089E-12
  1.34010526E+03   3.5480E-04   4.66851349E-12
  1.34010526E+03   3.7580E-04   5.71506072E-12
  1.34010526E+03   3.9810E-04   6.96202885E-12
  1.34010526E+03   4.2170E-04   8.44286975E-12
  1.34010526E+03   4.4670E-04   1.02030624E-11
  1.34010526E+03   4.7310E-04   1.22883723E-11
  1.34010526E+03   5.0120E-04   1.47787931E-11
  1.34010526E+03   5.3090E-04   1.77325890E-11
  1.34010526E+03   5.6230E-04   2.12361439E-11
  1.34010526E+03   5.9570E-04   2.54177644E-11
  1.34010526E+03   6.3100E-04   3.03771961E-11
  1.34010526E+03   6.6830E-04   3.62562523E-11
  1.34010526E+03   7.0790E-04   4.32585207E-11
  1.34010526E+03   7.4990E-04   5.15919920E-11
  1.34010526E+03   7.9430E-04   6.14768480E-11
  1.34010526E+03   8.4140E-04   7.32423062E-11
  1.34010526E+03   8.9120E-04   8.71997587E-11
  1.34010526E+03   9.4410E-04   1.03835826E-10
  1.34010526E+03   1.0000E-03   1.23561384E-10
  1.34010526E+03   1.0590E-03   1.46914464E-10
  1.34010526E+03   1.1220E-03   1.74893534E-10
  1.34010526E+03   1.1880E-03   2.07774659E-10
  1.34010526E+03   1.2590E-03   2.47467187E-10
  1.34010526E+03   1.3340E-03   2.94548439E-10
  1.34010526E+03   1.4130E-03   3.50206073E-10
  1.34010526E+03   1.4960E-03   4.15781931E-10
  1.34010526E+03   1.5850E-03   4.94659733E-10
  1.34010526E+03   1.6790E-03   5.88159132E-10
  1.34010526E+03   1.7780E-03   6.98621227E-10
  1.34010526E+03   1.8840E-03   8.31337580E-10
  1.34010526E+03   1.9950E-03   9.87271888E-10
  1.34010526E+03   2.1130E-03   1.17319052E-09
  1.34010526E+03   2.2390E-03   1.39599826E-09
  1.34010526E+03   2.3710E-03   1.65791006E-09
