# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.035000E+02  1.55402771E-025
  1.047000E+02  1.58179470E-025
  1.059000E+02  1.60868082E-025
  1.072000E+02  1.63612549E-025
  1.084000E+02  1.66022903E-025
  1.097000E+02  1.68589929E-025
  1.109000E+02  1.70754385E-025
  1.122000E+02  1.72929958E-025
  1.135000E+02  1.74969229E-025
  1.148000E+02  1.76992970E-025
  1.161000E+02  1.78748160E-025
  1.175000E+02  1.80588885E-025
  1.188000E+02  1.82087324E-025
  1.202000E+02  1.83608280E-025
  1.216000E+02  1.84857568E-025
  1.230000E+02  1.86115098E-025
  1.244000E+02  1.87171571E-025
  1.259000E+02  1.88075116E-025
  1.273000E+02  1.88860997E-025
  1.288000E+02  1.89536742E-025
  1.303000E+02  1.90077806E-025
  1.318000E+02  1.90371159E-025
  1.334000E+02  1.90626284E-025
  1.349000E+02  1.90749724E-025
  1.365000E+02  1.90722522E-025
  1.380000E+02  1.90572115E-025
  1.396000E+02  1.90269723E-025
  1.412000E+02  1.89861044E-025
  1.429000E+02  1.89276891E-025
  1.445000E+02  1.88621941E-025
  1.462000E+02  1.87789801E-025
  1.479000E+02  1.86866574E-025
  1.496000E+02  1.85811488E-025
  1.514000E+02  1.84613847E-025
  1.531000E+02  1.83361893E-025
  1.549000E+02  1.81974043E-025
  1.567000E+02  1.80470966E-025
  1.585000E+02  1.78909265E-025
  1.603000E+02  1.77372809E-025
  1.622000E+02  1.75531664E-025
  1.641000E+02  1.73647598E-025
  1.660000E+02  1.71729344E-025
  1.679000E+02  1.69686086E-025
  1.698000E+02  1.67779568E-025
  1.718000E+02  1.65543797E-025
  1.738000E+02  1.63294026E-025
  1.758000E+02  1.61035282E-025
  1.778000E+02  1.58836607E-025
  1.799000E+02  1.56374733E-025
  1.820000E+02  1.53921311E-025
  1.841000E+02  1.51527580E-025
  1.862000E+02  1.49015069E-025
  1.884000E+02  1.46406724E-025
  1.906000E+02  1.43862288E-025
  1.928000E+02  1.41280153E-025
  1.950000E+02  1.38675048E-025
  1.972000E+02  1.36157813E-025
  1.995000E+02  1.33477304E-025
  2.018000E+02  1.30803444E-025
  2.042000E+02  1.28106726E-025
  2.065000E+02  1.25489232E-025
  2.089000E+02  1.22862596E-025
  2.114000E+02  1.20064036E-025
  2.138000E+02  1.17513770E-025
  2.163000E+02  1.14806457E-025
  2.188000E+02  1.12125979E-025
  2.213000E+02  1.09592721E-025
  2.239000E+02  1.06916759E-025
  2.265000E+02  1.04348650E-025
  2.291000E+02  1.01788325E-025
  2.317000E+02  9.93352378E-026
  2.344000E+02  9.67615817E-026
  2.371000E+02  9.42980595E-026
  2.399000E+02  9.17661290E-026
  2.427000E+02  8.93449761E-026
  2.455000E+02  8.69454926E-026
  2.483000E+02  8.46211475E-026
  2.512000E+02  8.22447064E-026
  2.541000E+02  7.99756757E-026
  2.570000E+02  7.77385991E-026
  2.600000E+02  7.55000319E-026
  2.630000E+02  7.32986122E-026
  2.661000E+02  7.11329814E-026
  2.691000E+02  6.90772910E-026
  2.723000E+02  6.69540688E-026
  2.754000E+02  6.49853015E-026
  2.786000E+02  6.29658791E-026
  2.818000E+02  6.10748677E-026
  2.851000E+02  5.91399538E-026
  2.884000E+02  5.72748457E-026
  2.917000E+02  5.54547220E-026
  2.951000E+02  5.37013871E-026
  2.985000E+02  5.19430619E-026
  3.020000E+02  5.02493176E-026
  3.055000E+02  4.86106451E-026
  3.090000E+02  4.69949819E-026
  3.126000E+02  4.54431848E-026
  3.162000E+02  4.38913907E-026
  3.199000E+02  4.24039171E-026
  3.236000E+02  4.09402128E-026
  3.273000E+02  3.95553944E-026
  3.311000E+02  3.82030347E-026
  3.350000E+02  3.68400075E-026
  3.388000E+02  3.55669534E-026
  3.428000E+02  3.42710279E-026
  3.467000E+02  3.30955804E-026
  3.508000E+02  3.18879001E-026
  3.548000E+02  3.07507314E-026
  3.589000E+02  2.96334703E-026
  3.631000E+02  2.85311747E-026
  3.673000E+02  2.74913121E-026
  3.715000E+02  2.65077877E-026
  3.758000E+02  2.55077639E-026
  3.802000E+02  2.45582698E-026
  3.846000E+02  2.36174445E-026
  3.890000E+02  2.27441255E-026
  3.935000E+02  2.18876319E-026
  3.981000E+02  2.10472639E-026
  4.027000E+02  2.02436683E-026
  4.074000E+02  1.94563734E-026
  4.121000E+02  1.87157215E-026
  4.169000E+02  1.79803065E-026
  4.217000E+02  1.72755580E-026
  4.266000E+02  1.66098493E-026
  4.315000E+02  1.59628262E-026
  4.365000E+02  1.53209926E-026
  4.416000E+02  1.47160517E-026
  4.467000E+02  1.41278449E-026
  4.519000E+02  1.35647378E-026
  4.571000E+02  1.30270666E-026
  4.624000E+02  1.24954209E-026
  4.677000E+02  1.19959362E-026
  4.731000E+02  1.15180567E-026
  4.786000E+02  1.10385439E-026
  4.842000E+02  1.05880709E-026
  4.898000E+02  1.01516167E-026
  4.955000E+02  9.73500389E-027
  5.012000E+02  9.33772916E-027
  5.070000E+02  8.94643646E-027
  5.129000E+02  8.57335458E-027
  5.188000E+02  8.22409561E-027
  5.248000E+02  7.87433966E-027
  5.309000E+02  7.54702382E-027
  5.370000E+02  7.23529053E-027
  5.432000E+02  6.92892760E-027
  5.495000E+02  6.63733149E-027
