# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S1
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  1.972000E+01  5.45992559E-028
  1.995000E+01  5.42488586E-028
  2.018000E+01  5.40723415E-028
  2.042000E+01  5.39465820E-028
  2.065000E+01  5.39046245E-028
  2.089000E+01  5.39453342E-028
  2.114000E+01  5.40504962E-028
  2.138000E+01  5.41657674E-028
  2.163000E+01  5.43094454E-028
  2.188000E+01  5.44594035E-028
  2.213000E+01  5.45706752E-028
  2.239000E+01  5.46298285E-028
  2.265000E+01  5.47038369E-028
  2.291000E+01  5.47519821E-028
  2.317000E+01  5.47788256E-028
  2.344000E+01  5.49258848E-028
  2.371000E+01  5.51080758E-028
  2.399000E+01  5.53973746E-028
  2.427000E+01  5.57779907E-028
  2.455000E+01  5.62659993E-028
  2.483000E+01  5.68262190E-028
  2.512000E+01  5.75020176E-028
  2.541000E+01  5.83264354E-028
  2.570000E+01  5.92530881E-028
  2.600000E+01  6.03028434E-028
  2.630000E+01  6.14667237E-028
  2.661000E+01  6.28043511E-028
  2.692000E+01  6.43135794E-028
  2.723000E+01  6.58902637E-028
  2.754000E+01  6.76529527E-028
  2.786000E+01  6.95984366E-028
  2.818000E+01  7.16989834E-028
  2.851000E+01  7.40376865E-028
  2.884000E+01  7.65533955E-028
  2.917000E+01  7.92762439E-028
  2.951000E+01  8.22202825E-028
  2.985000E+01  8.54305793E-028
  3.020000E+01  8.89545291E-028
  3.055000E+01  9.26790949E-028
  3.090000E+01  9.66359284E-028
  3.126000E+01  1.00965581E-027
  3.162000E+01  1.05586818E-027
  3.199000E+01  1.10627962E-027
  3.236000E+01  1.15888080E-027
  3.273000E+01  1.21539029E-027
  3.311000E+01  1.27762142E-027
  3.350000E+01  1.34367704E-027
  3.388000E+01  1.41154462E-027
  3.428000E+01  1.48804221E-027
  3.467000E+01  1.56671051E-027
  3.508000E+01  1.65310045E-027
  3.548000E+01  1.74280228E-027
  3.589000E+01  1.83992801E-027
  3.631000E+01  1.94475293E-027
  3.673000E+01  2.05362649E-027
  3.715000E+01  2.17004092E-027
  3.758000E+01  2.29493798E-027
  3.802000E+01  2.42808299E-027
  3.846000E+01  2.56976409E-027
  3.890000E+01  2.71872559E-027
  3.935000E+01  2.87873560E-027
  3.981000E+01  3.05058804E-027
  4.027000E+01  3.23345535E-027
  4.074000E+01  3.42543897E-027
  4.121000E+01  3.63158389E-027
  4.169000E+01  3.85302194E-027
  4.217000E+01  4.08295174E-027
  4.266000E+01  4.32947340E-027
  4.315000E+01  4.59105047E-027
  4.365000E+01  4.87137524E-027
  4.416000E+01  5.17164796E-027
  4.467000E+01  5.49079057E-027
  4.519000E+01  5.82455320E-027
  4.571000E+01  6.18256593E-027
  4.624000E+01  6.56587221E-027
  4.677000E+01  6.96787440E-027
  4.731000E+01  7.39745144E-027
  4.786000E+01  7.85625751E-027
  4.842000E+01  8.34028324E-027
  4.898000E+01  8.86572721E-027
  4.954000E+01  9.40340216E-027
  5.012000E+01  9.98845961E-027
  5.070000E+01  1.06082970E-026
  5.129000E+01  1.12672980E-026
  5.188000E+01  1.19575149E-026
  5.248000E+01  1.26899283E-026
  5.309000E+01  1.34690474E-026
  5.370000E+01  1.42902826E-026
  5.433000E+01  1.51765780E-026
  5.495000E+01  1.60850940E-026
  5.559000E+01  1.70632037E-026
  5.623000E+01  1.80812945E-026
  5.688000E+01  1.91672074E-026
  5.754000E+01  2.03035162E-026
  5.821000E+01  2.15131177E-026
  5.888000E+01  2.27699409E-026
  5.957000E+01  2.41110927E-026
  6.026000E+01  2.55161614E-026
  6.095000E+01  2.69546496E-026
  6.166000E+01  2.85017494E-026
  6.237000E+01  3.00780402E-026
  6.310000E+01  3.17722157E-026
  6.383000E+01  3.35159316E-026
  6.457000E+01  3.53607968E-026
  6.531000E+01  3.72304401E-026
  6.607000E+01  3.92293702E-026
  6.683000E+01  4.12502103E-026
  6.761000E+01  4.34042172E-026
  6.839000E+01  4.56053360E-026
  6.918000E+01  4.78841981E-026
  6.998000E+01  5.02344580E-026
  7.079000E+01  5.26605962E-026
  7.161000E+01  5.51989099E-026
  7.244000E+01  5.77669507E-026
  7.328000E+01  6.04461747E-026
  7.413000E+01  6.31890224E-026
  7.499000E+01  6.59554869E-026
  7.586000E+01  6.88301851E-026
  7.674000E+01  7.17668639E-026
  7.762000E+01  7.47669743E-026
  7.852000E+01  7.77975236E-026
  7.943000E+01  8.08881212E-026
  8.035000E+01  8.40690409E-026
  8.128000E+01  8.72236651E-026
  8.222000E+01  9.04859267E-026
  8.318000E+01  9.37419366E-026
  8.414000E+01  9.70508634E-026
  8.511000E+01  1.00368254E-025
  8.610000E+01  1.03735362E-025
  8.710000E+01  1.07116049E-025
  8.811000E+01  1.10481424E-025
  8.912000E+01  1.13827287E-025
  9.016000E+01  1.17293558E-025
  9.120000E+01  1.20616696E-025
  9.226000E+01  1.23950738E-025
  9.332000E+01  1.27307070E-025
  9.441000E+01  1.30610175E-025
  9.550000E+01  1.33908052E-025
  9.661000E+01  1.37188937E-025
  9.772000E+01  1.40301995E-025
  9.886000E+01  1.43481600E-025
  1.000000E+02  1.46569146E-025
  1.012000E+02  1.49703580E-025
  1.023000E+02  1.52479079E-025
  1.035000E+02  1.55398219E-025
  1.047000E+02  1.58174806E-025
  1.059000E+02  1.60863310E-025
  1.072000E+02  1.63607702E-025
  1.084000E+02  1.66017996E-025
  1.097000E+02  1.68584955E-025
  1.109000E+02  1.70749344E-025
  1.122000E+02  1.72924856E-025
  1.135000E+02  1.74964059E-025
  1.148000E+02  1.76987735E-025
  1.161000E+02  1.78742891E-025
  1.175000E+02  1.80583587E-025
  1.188000E+02  1.82082004E-025
  1.202000E+02  1.83602924E-025
  1.216000E+02  1.84852197E-025
  1.230000E+02  1.86109696E-025
  1.244000E+02  1.87166146E-025
  1.259000E+02  1.88069694E-025
  1.273000E+02  1.88855582E-025
  1.288000E+02  1.89531328E-025
  1.303000E+02  1.90072394E-025
  1.318000E+02  1.90365754E-025
