# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  2.018000E+02   1.30497882E-25
  2.042000E+02   1.27810108E-25
  2.065000E+02   1.25201168E-25
  2.089000E+02   1.22583017E-25
  2.114000E+02   1.19793295E-25
  2.138000E+02   1.17251048E-25
  2.163000E+02   1.14552041E-25
  2.188000E+02   1.11879587E-25
  2.213000E+02   1.09353945E-25
  2.239000E+02   1.06685810E-25
  2.265000E+02   1.04125178E-25
  2.291000E+02   1.01572174E-25
  2.317000E+02   9.91260499E-26
  2.344000E+02   9.65594932E-26
  2.371000E+02   9.41027611E-26
  2.399000E+02   9.15776705E-26
  2.427000E+02   8.91630282E-26
  2.455000E+02   8.67698891E-26
  2.483000E+02   8.44516284E-26
  2.512000E+02   8.20812680E-26
  2.541000E+02   7.98180411E-26
  2.570000E+02   7.75865821E-26
  2.600000E+02   7.53535947E-26
  2.630000E+02   7.31575860E-26
  2.661000E+02   7.09971986E-26
  2.691000E+02   6.89464569E-26
  2.723000E+02   6.68282730E-26
  2.754000E+02   6.48641504E-26
  2.786000E+02   6.28493862E-26
  2.818000E+02   6.09627468E-26
  2.851000E+02   5.90322379E-26
  2.884000E+02   5.71713328E-26
  2.917000E+02   5.53552464E-26
  2.951000E+02   5.36057723E-26
  2.985000E+02   5.18512774E-26
  3.020000E+02   5.01612041E-26
  3.055000E+02   4.85260464E-26
  3.090000E+02   4.69137892E-26
  3.126000E+02   4.53652374E-26
  3.162000E+02   4.38166585E-26
  3.199000E+02   4.23322551E-26
  3.236000E+02   4.08715302E-26
  3.273000E+02   3.94895092E-26
  3.311000E+02   3.81398537E-26
  3.350000E+02   3.67795082E-26
  3.388000E+02   3.55089534E-26
  3.428000E+02   3.42155457E-26
  3.467000E+02   3.30423730E-26
  3.508000E+02   3.18369995E-26
  3.548000E+02   3.07019751E-26
  3.589000E+02   2.95867964E-26
  3.631000E+02   2.84865489E-26
  3.673000E+02   2.74486067E-26
  3.715000E+02   2.64668800E-26
  3.758000E+02   2.54686657E-26
  3.802000E+02   2.45208690E-26
  3.846000E+02   2.35817165E-26
  3.890000E+02   2.27099437E-26
  3.935000E+02   2.18549537E-26
  3.981000E+02   2.10160482E-26
  4.027000E+02   2.02138234E-26
  4.074000E+02   1.94278746E-26
  4.121000E+02   1.86884827E-26
  4.169000E+02   1.79543056E-26
  4.217000E+02   1.72507337E-26
  4.266000E+02   1.65861186E-26
  4.315000E+02   1.59401611E-26
  4.365000E+02   1.52993730E-26
