# DH21 astrodust enthalpy table
# Stage 1 (silicate-only, literal DL01 prefactor, rho=3.5)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  5.31432764E+00   1.3340E+00   6.76591721E-07
  5.31432764E+00   1.4130E+00   8.04054850E-07
  5.31432764E+00   1.4960E+00   9.54231988E-07
  5.31432764E+00   1.5850E+00   1.13487229E-06
  5.31432764E+00   1.6790E+00   1.34899792E-06
  5.31432764E+00   1.7780E+00   1.60197030E-06
  5.31432764E+00   1.8840E+00   1.90590779E-06
  5.31432764E+00   1.9950E+00   2.26301739E-06
  5.31432764E+00   2.1140E+00   2.69261425E-06
  5.31432764E+00   2.2390E+00   3.19905327E-06
  5.31432764E+00   2.3710E+00   3.79886493E-06
  5.31432764E+00   2.5120E+00   4.51770736E-06
  5.31432764E+00   2.6610E+00   5.37024147E-06
  5.31432764E+00   2.8180E+00   6.37796537E-06
  5.31432764E+00   2.9850E+00   7.58040129E-06
  5.31432764E+00   3.1620E+00   9.01041486E-06
  5.31432764E+00   3.3500E+00   1.07150354E-05
  5.31432764E+00   3.5480E+00   1.27294613E-05
  5.31432764E+00   3.7580E+00   1.51261888E-05
  5.31432764E+00   3.9810E+00   1.79819060E-05
  5.31432764E+00   4.2170E+00   2.13732218E-05
  5.31432764E+00   4.4670E+00   2.54042892E-05
  5.31432764E+00   4.7320E+00   3.01990582E-05
  5.31432764E+00   5.0120E+00   3.58833001E-05
  5.51805922E+00   3.1620E-04   8.30113111E-18
  5.51805922E+00   3.3500E-04   1.02094682E-17
  5.51805922E+00   3.5480E-04   1.24646348E-17
  5.51805922E+00   3.7580E-04   1.51477915E-17
  5.51805922E+00   3.9810E-04   1.83447909E-17
  5.51805922E+00   4.2170E-04   2.21413975E-17
  5.51805922E+00   4.4670E-04   2.66542113E-17
  5.51805922E+00   4.7310E-04   3.20005663E-17
  5.51805922E+00   5.0120E-04   3.83855522E-17
  5.51805922E+00   5.3090E-04   4.59585473E-17
  5.51805922E+00   5.6230E-04   5.49410246E-17
  5.51805922E+00   5.9570E-04   6.56619386E-17
  5.51805922E+00   6.3100E-04   7.83770190E-17
  5.51805922E+00   6.6830E-04   9.34498494E-17
  5.51805922E+00   7.0790E-04   1.11402392E-16
  5.51805922E+00   7.4990E-04   1.32767896E-16
  5.51805922E+00   7.9430E-04   1.58110868E-16
  5.51805922E+00   8.4140E-04   1.88275362E-16
  5.51805922E+00   8.9120E-04   2.24059730E-16
  5.51805922E+00   9.4410E-04   2.66711580E-16
  5.51805922E+00   1.0000E-03   3.17284321E-16
  5.51805922E+00   1.0590E-03   3.77157369E-16
  5.51805922E+00   1.1220E-03   4.48890613E-16
  5.51805922E+00   1.1880E-03   5.33191835E-16
  5.51805922E+00   1.2590E-03   6.34956254E-16
  5.51805922E+00   1.3340E-03   7.55664018E-16
  5.51805922E+00   1.4130E-03   8.98360063E-16
  5.51805922E+00   1.4960E-03   1.06648463E-15
  5.51805922E+00   1.5850E-03   1.26871296E-15
  5.51805922E+00   1.6790E-03   1.50842841E-15
  5.51805922E+00   1.7780E-03   1.79163312E-15
  5.51805922E+00   1.8840E-03   2.13189370E-15
  5.51805922E+00   1.9950E-03   2.53168089E-15
  5.51805922E+00   2.1130E-03   3.00834244E-15
  5.51805922E+00   2.2390E-03   3.57958093E-15
  5.51805922E+00   2.3710E-03   4.25107514E-15
  5.51805922E+00   2.5120E-03   5.05582528E-15
  5.51805922E+00   2.6610E-03   6.01024439E-15
  5.51805922E+00   2.8180E-03   7.13839977E-15
  5.51805922E+00   2.9850E-03   8.48453690E-15
  5.51805922E+00   3.1620E-03   1.00854491E-14
  5.51805922E+00   3.3500E-03   1.19937862E-14
  5.51805922E+00   3.5480E-03   1.42489528E-14
  5.51805922E+00   3.7580E-03   1.69321095E-14
  5.51805922E+00   3.9810E-03   2.01291089E-14
  5.51805922E+00   4.2170E-03   2.39257155E-14
  5.51805922E+00   4.4670E-03   2.84385293E-14
  5.51805922E+00   4.7320E-03   3.38063135E-14
  5.51805922E+00   5.0120E-03   4.01698702E-14
  5.51805922E+00   5.3090E-03   4.77428653E-14
  5.51805922E+00   5.6230E-03   5.67253426E-14
  5.51805922E+00   5.9570E-03   6.74462566E-14
  5.51805922E+00   6.3100E-03   8.01613370E-14
  5.51805922E+00   6.6830E-03   9.52341674E-14
  5.51805922E+00   7.0790E-03   1.13186710E-13
  5.51805922E+00   7.4990E-03   1.34552214E-13
  5.51805922E+00   7.9430E-03   1.59895186E-13
  5.51805922E+00   8.4140E-03   1.90059680E-13
  5.51805922E+00   8.9120E-03   2.25844048E-13
  5.51805922E+00   9.4410E-03   2.68495898E-13
  5.51805922E+00   1.0000E-02   3.19068639E-13
  5.51805922E+00   1.0590E-02   3.78941687E-13
  5.51805922E+00   1.1220E-02   4.50674931E-13
  5.51805922E+00   1.1890E-02   5.36328245E-13
  5.51805922E+00   1.2590E-02   6.36740572E-13
  5.51805922E+00   1.3330E-02   7.55746201E-13
  5.51805922E+00   1.4120E-02   8.98234595E-13
  5.51805922E+00   1.4960E-02   1.06826895E-12
  5.51805922E+00   1.5850E-02   1.27049728E-12
  5.51805922E+00   1.6790E-02   1.51021273E-12
  5.51805922E+00   1.7780E-02   1.79341744E-12
  5.51805922E+00   1.8840E-02   2.13367802E-12
  5.51805922E+00   1.9950E-02   2.53346521E-12
  5.51805922E+00   2.1140E-02   3.01440251E-12
  5.51805922E+00   2.2390E-02   3.58136525E-12
  5.51805922E+00   2.3710E-02   4.25285945E-12
  5.51805922E+00   2.5120E-02   5.05760960E-12
  5.51805922E+00   2.6610E-02   6.01202871E-12
  5.51805922E+00   2.8180E-02   7.14018409E-12
  5.51805922E+00   2.9850E-02   8.48632121E-12
  5.51805922E+00   3.1620E-02   1.00872334E-11
  5.51805922E+00   3.3500E-02   1.19955705E-11
  5.51805922E+00   3.5480E-02   1.42507372E-11
  5.51805922E+00   3.7580E-02   1.69338938E-11
  5.51805922E+00   3.9810E-02   2.01308932E-11
  5.51805922E+00   4.2170E-02   2.39274998E-11
  5.51805922E+00   4.4670E-02   2.84403136E-11
  5.51805922E+00   4.7320E-02   3.38080978E-11
  5.51805922E+00   5.0120E-02   4.01716545E-11
  5.51805922E+00   5.3090E-02   4.77446497E-11
  5.51805922E+00   5.6230E-02   5.67271269E-11
  5.51805922E+00   5.9570E-02   6.74480409E-11
  5.51805922E+00   6.3100E-02   8.01631214E-11
  5.51805922E+00   6.6830E-02   9.52359518E-11
  5.51805922E+00   7.0790E-02   1.13188494E-10
  5.51805922E+00   7.4990E-02   1.34553998E-10
  5.51805922E+00   7.9430E-02   1.59896970E-10
  5.51805922E+00   8.4140E-02   1.90061464E-10
  5.51805922E+00   8.9120E-02   2.25845833E-10
  5.51805922E+00   9.4410E-02   2.68497682E-10
  5.51805922E+00   1.0000E-01   3.19070423E-10
  5.51805922E+00   1.0590E-01   3.78943472E-10
  5.51805922E+00   1.1220E-01   4.50676715E-10
  5.51805922E+00   1.1890E-01   5.36330029E-10
  5.51805922E+00   1.2590E-01   6.36742356E-10
  5.51805922E+00   1.3330E-01   7.55747986E-10
  5.51805922E+00   1.4120E-01   8.98236379E-10
  5.51805922E+00   1.4960E-01   1.06827073E-09
  5.51805922E+00   1.5850E-01   1.27049907E-09
  5.51805922E+00   1.6790E-01   1.51021451E-09
  5.51805922E+00   1.7780E-01   1.79341922E-09
  5.51805922E+00   1.8840E-01   2.13367980E-09
  5.51805922E+00   1.9950E-01   2.53346700E-09
  5.51805922E+00   2.1130E-01   3.01012854E-09
  5.51805922E+00   2.2390E-01   3.58136703E-09
  5.51805922E+00   2.3710E-01   4.25286124E-09
  5.51805922E+00   2.5120E-01   5.05761139E-09
  5.51805922E+00   2.6610E-01   6.01203049E-09
  5.51805922E+00   2.8180E-01   7.14018587E-09
  5.51805922E+00   2.9850E-01   8.48632300E-09
  5.51805922E+00   3.1620E-01   1.00872352E-08
  5.51805922E+00   3.3500E-01   1.19955723E-08
  5.51805922E+00   3.5480E-01   1.42507389E-08
  5.51805922E+00   3.7580E-01   1.69338956E-08
  5.51805922E+00   3.9810E-01   2.01308950E-08
  5.51805922E+00   4.2170E-01   2.39275016E-08
  5.51805922E+00   4.4670E-01   2.84403154E-08
  5.51805922E+00   4.7320E-01   3.38080996E-08
  5.51805922E+00   5.0120E-01   4.01716563E-08
  5.51805922E+00   5.3090E-01   4.77446514E-08
  5.51805922E+00   5.6230E-01   5.67271287E-08
  5.51805922E+00   5.9570E-01   6.74480427E-08
  5.51805922E+00   6.3100E-01   8.01631231E-08
  5.51805922E+00   6.6830E-01   9.52359535E-08
  5.51805922E+00   7.0790E-01   1.13188496E-07
  5.51805922E+00   7.4990E-01   1.34554000E-07
  5.51805922E+00   7.9430E-01   1.59896972E-07
  5.51805922E+00   8.4140E-01   1.90061466E-07
  5.51805922E+00   8.9130E-01   2.25921868E-07
  5.51805922E+00   9.4410E-01   2.68497684E-07
  5.51805922E+00   1.0000E+00   3.19070425E-07
  5.51805922E+00   1.0590E+00   3.78943473E-07
  5.51805922E+00   1.1220E+00   4.50676717E-07
  5.51805922E+00   1.1890E+00   5.36330031E-07
  5.51805922E+00   1.2590E+00   6.36742358E-07
  5.51805922E+00   1.3340E+00   7.57450122E-07
  5.51805922E+00   1.4130E+00   9.00146167E-07
  5.51805922E+00   1.4960E+00   1.06827074E-06
  5.51805922E+00   1.5850E+00   1.27049907E-06
  5.51805922E+00   1.6790E+00   1.51021451E-06
  5.51805922E+00   1.7780E+00   1.79341923E-06
  5.51805922E+00   1.8840E+00   2.13367980E-06
  5.51805922E+00   1.9950E+00   2.53346700E-06
  5.51805922E+00   2.1140E+00   3.01440430E-06
  5.51805922E+00   2.2390E+00   3.58136704E-06
  5.51805922E+00   2.3710E+00   4.25286124E-06
  5.51805922E+00   2.5120E+00   5.05761139E-06
  5.51805922E+00   2.6610E+00   6.01203049E-06
  5.51805922E+00   2.8180E+00   7.14018587E-06
  5.51805922E+00   2.9850E+00   8.48632300E-06
  5.51805922E+00   3.1620E+00   1.00872352E-05
  5.51805922E+00   3.3500E+00   1.19955723E-05
  5.51805922E+00   3.5480E+00   1.42507390E-05
  5.51805922E+00   3.7580E+00   1.69338956E-05
  5.51805922E+00   3.9810E+00   2.01308950E-05
  5.51805922E+00   4.2170E+00   2.39275016E-05
  5.51805922E+00   4.4670E+00   2.84403154E-05
  5.51805922E+00   4.7320E+00   3.38080996E-05
  5.51805922E+00   5.0120E+00   4.01716563E-05
  5.72960111E+00   3.1620E-04   9.29319697E-18
  5.72960111E+00   3.3500E-04   1.14295989E-17
  5.72960111E+00   3.5480E-04   1.39542799E-17
  5.72960111E+00   3.7580E-04   1.69580998E-17
  5.72960111E+00   3.9810E-04   2.05371717E-17
  5.72960111E+00   4.2170E-04   2.47875097E-17
  5.72960111E+00   4.4670E-04   2.98396486E-17
  5.72960111E+00   4.7310E-04   3.58249450E-17
  5.72960111E+00   5.0120E-04   4.29729988E-17
  5.72960111E+00   5.3090E-04   5.14510405E-17
  5.72960111E+00   5.6230E-04   6.15070110E-17
  5.72960111E+00   5.9570E-04   7.35091785E-17
  5.72960111E+00   6.3100E-04   8.77438346E-17
  5.72960111E+00   6.6830E-04   1.04618015E-16
  5.72960111E+00   7.0790E-04   1.24716060E-16
  5.72960111E+00   7.4990E-04   1.48634950E-16
  5.72960111E+00   7.9430E-04   1.77006653E-16
  5.72960111E+00   8.4140E-04   2.10776097E-16
  5.72960111E+00   8.9120E-04   2.50837046E-16
  5.72960111E+00   9.4410E-04   2.98586206E-16
  5.72960111E+00   1.0000E-03   3.55202882E-16
  5.72960111E+00   1.0590E-03   4.22231341E-16
  5.72960111E+00   1.1220E-03   5.02537404E-16
  5.72960111E+00   1.1880E-03   5.96913442E-16
  5.72960111E+00   1.2590E-03   7.10839698E-16
  5.72960111E+00   1.3340E-03   8.45973213E-16
  5.72960111E+00   1.4130E-03   1.00572282E-15
  5.72960111E+00   1.4960E-03   1.19393991E-15
  5.72960111E+00   1.5850E-03   1.42033650E-15
  5.72960111E+00   1.6790E-03   1.68870027E-15
  5.72960111E+00   1.7780E-03   2.00575069E-15
  5.72960111E+00   1.8840E-03   2.38667572E-15
  5.72960111E+00   1.9950E-03   2.83424137E-15
  5.72960111E+00   2.1130E-03   3.36786861E-15
  5.72960111E+00   2.2390E-03   4.00737565E-15
  5.72960111E+00   2.3710E-03   4.75911994E-15
  5.72960111E+00   2.5120E-03   5.66004555E-15
  5.72960111E+00   2.6610E-03   6.72852702E-15
  5.72960111E+00   2.8180E-03   7.99150793E-15
  5.72960111E+00   2.9850E-03   9.49852153E-15
  5.72960111E+00   3.1620E-03   1.12907583E-14
  5.72960111E+00   3.3500E-03   1.34271602E-14
  5.72960111E+00   3.5480E-03   1.59518412E-14
  5.72960111E+00   3.7580E-03   1.89556612E-14
  5.72960111E+00   3.9810E-03   2.25347331E-14
  5.72960111E+00   4.2170E-03   2.67850711E-14
  5.72960111E+00   4.4670E-03   3.18372100E-14
  5.72960111E+00   4.7320E-03   3.78464965E-14
  5.72960111E+00   5.0120E-03   4.49705601E-14
  5.72960111E+00   5.3090E-03   5.34486018E-14
  5.72960111E+00   5.6230E-03   6.35045724E-14
  5.72960111E+00   5.9570E-03   7.55067399E-14
  5.72960111E+00   6.3100E-03   8.97413960E-14
  5.72960111E+00   6.6830E-03   1.06615576E-13
  5.72960111E+00   7.0790E-03   1.26713622E-13
  5.72960111E+00   7.4990E-03   1.50632511E-13
  5.72960111E+00   7.9430E-03   1.79004215E-13
  5.72960111E+00   8.4140E-03   2.12773659E-13
  5.72960111E+00   8.9120E-03   2.52834607E-13
  5.72960111E+00   9.4410E-03   3.00583768E-13
  5.72960111E+00   1.0000E-02   3.57200443E-13
  5.72960111E+00   1.0590E-02   4.24228902E-13
  5.72960111E+00   1.1220E-02   5.04534966E-13
  5.72960111E+00   1.1890E-02   6.00424683E-13
  5.72960111E+00   1.2590E-02   7.12837260E-13
  5.72960111E+00   1.3330E-02   8.46065219E-13
  5.72960111E+00   1.4120E-02   1.00558236E-12
  5.72960111E+00   1.4960E-02   1.19593747E-12
  5.72960111E+00   1.5850E-02   1.42233406E-12
  5.72960111E+00   1.6790E-02   1.69069783E-12
  5.72960111E+00   1.7780E-02   2.00774826E-12
  5.72960111E+00   1.8840E-02   2.38867328E-12
  5.72960111E+00   1.9950E-02   2.83623893E-12
  5.72960111E+00   2.1140E-02   3.37465291E-12
  5.72960111E+00   2.2390E-02   4.00937321E-12
  5.72960111E+00   2.3710E-02   4.76111750E-12
  5.72960111E+00   2.5120E-02   5.66204311E-12
  5.72960111E+00   2.6610E-02   6.73052458E-12
  5.72960111E+00   2.8180E-02   7.99350549E-12
  5.72960111E+00   2.9850E-02   9.50051909E-12
  5.72960111E+00   3.1620E-02   1.12927559E-11
  5.72960111E+00   3.3500E-02   1.34291578E-11
  5.72960111E+00   3.5480E-02   1.59538388E-11
  5.72960111E+00   3.7580E-02   1.89576587E-11
  5.72960111E+00   3.9810E-02   2.25367306E-11
  5.72960111E+00   4.2170E-02   2.67870686E-11
  5.72960111E+00   4.4670E-02   3.18392076E-11
  5.72960111E+00   4.7320E-02   3.78484941E-11
  5.72960111E+00   5.0120E-02   4.49725577E-11
  5.72960111E+00   5.3090E-02   5.34505994E-11
  5.72960111E+00   5.6230E-02   6.35065699E-11
  5.72960111E+00   5.9570E-02   7.55087374E-11
  5.72960111E+00   6.3100E-02   8.97433936E-11
  5.72960111E+00   6.6830E-02   1.06617574E-10
  5.72960111E+00   7.0790E-02   1.26715619E-10
  5.72960111E+00   7.4990E-02   1.50634509E-10
  5.72960111E+00   7.9430E-02   1.79006212E-10
  5.72960111E+00   8.4140E-02   2.12775656E-10
  5.72960111E+00   8.9120E-02   2.52836605E-10
  5.72960111E+00   9.4410E-02   3.00585765E-10
  5.72960111E+00   1.0000E-01   3.57202440E-10
  5.72960111E+00   1.0590E-01   4.24230900E-10
  5.72960111E+00   1.1220E-01   5.04536963E-10
  5.72960111E+00   1.1890E-01   6.00426680E-10
  5.72960111E+00   1.2590E-01   7.12839257E-10
  5.72960111E+00   1.3330E-01   8.46067216E-10
  5.72960111E+00   1.4120E-01   1.00558436E-09
  5.72960111E+00   1.4960E-01   1.19593947E-09
  5.72960111E+00   1.5850E-01   1.42233605E-09
  5.72960111E+00   1.6790E-01   1.69069983E-09
  5.72960111E+00   1.7780E-01   2.00775025E-09
  5.72960111E+00   1.8840E-01   2.38867528E-09
  5.72960111E+00   1.9950E-01   2.83624093E-09
  5.72960111E+00   2.1130E-01   3.36986816E-09
  5.72960111E+00   2.2390E-01   4.00937521E-09
  5.72960111E+00   2.3710E-01   4.76111950E-09
  5.72960111E+00   2.5120E-01   5.66204511E-09
  5.72960111E+00   2.6610E-01   6.73052658E-09
  5.72960111E+00   2.8180E-01   7.99350749E-09
  5.72960111E+00   2.9850E-01   9.50052109E-09
  5.72960111E+00   3.1620E-01   1.12927579E-08
  5.72960111E+00   3.3500E-01   1.34291598E-08
  5.72960111E+00   3.5480E-01   1.59538408E-08
  5.72960111E+00   3.7580E-01   1.89576607E-08
  5.72960111E+00   3.9810E-01   2.25367326E-08
  5.72960111E+00   4.2170E-01   2.67870706E-08
  5.72960111E+00   4.4670E-01   3.18392095E-08
  5.72960111E+00   4.7320E-01   3.78484961E-08
  5.72960111E+00   5.0120E-01   4.49725597E-08
  5.72960111E+00   5.3090E-01   5.34506014E-08
  5.72960111E+00   5.6230E-01   6.35065719E-08
  5.72960111E+00   5.9570E-01   7.55087394E-08
  5.72960111E+00   6.3100E-01   8.97433956E-08
  5.72960111E+00   6.6830E-01   1.06617576E-07
  5.72960111E+00   7.0790E-01   1.26715621E-07
  5.72960111E+00   7.4990E-01   1.50634511E-07
  5.72960111E+00   7.9430E-01   1.79006214E-07
  5.72960111E+00   8.4140E-01   2.12775658E-07
  5.72960111E+00   8.9130E-01   2.52921727E-07
  5.72960111E+00   9.4410E-01   3.00585767E-07
  5.72960111E+00   1.0000E+00   3.57202442E-07
  5.72960111E+00   1.0590E+00   4.24230902E-07
  5.72960111E+00   1.1220E+00   5.04536965E-07
  5.72960111E+00   1.1890E+00   6.00426682E-07
  5.72960111E+00   1.2590E+00   7.12839259E-07
  5.72960111E+00   1.3340E+00   8.47972774E-07
  5.72960111E+00   1.4130E+00   1.00772238E-06
  5.72960111E+00   1.4960E+00   1.19593947E-06
  5.72960111E+00   1.5850E+00   1.42233606E-06
  5.72960111E+00   1.6790E+00   1.69069983E-06
  5.72960111E+00   1.7780E+00   2.00775026E-06
  5.72960111E+00   1.8840E+00   2.38867528E-06
  5.72960111E+00   1.9950E+00   2.83624093E-06
  5.72960111E+00   2.1140E+00   3.37465491E-06
  5.72960111E+00   2.2390E+00   4.00937521E-06
  5.72960111E+00   2.3710E+00   4.76111950E-06
  5.72960111E+00   2.5120E+00   5.66204511E-06
  5.72960111E+00   2.6610E+00   6.73052658E-06
  5.72960111E+00   2.8180E+00   7.99350749E-06
  5.72960111E+00   2.9850E+00   9.50052109E-06
  5.72960111E+00   3.1620E+00   1.12927579E-05
  5.72960111E+00   3.3500E+00   1.34291598E-05
  5.72960111E+00   3.5480E+00   1.59538408E-05
  5.72960111E+00   3.7580E+00   1.89576607E-05
  5.72960111E+00   3.9810E+00   2.25367326E-05
  5.72960111E+00   4.2170E+00   2.67870706E-05
  5.72960111E+00   4.4670E+00   3.18392095E-05
  5.72960111E+00   4.7320E+00   3.78484961E-05
  5.72960111E+00   5.0120E+00   4.49725597E-05
  5.94925274E+00   3.1620E-04   1.04038370E-17
  5.94925274E+00   3.3500E-04   1.27955626E-17
  5.94925274E+00   3.5480E-04   1.56219709E-17
  5.94925274E+00   3.7580E-04   1.89847807E-17
  5.94925274E+00   3.9810E-04   2.29915913E-17
  5.94925274E+00   4.2170E-04   2.77498918E-17
  5.94925274E+00   4.4670E-04   3.34058173E-17
  5.94925274E+00   4.7310E-04   4.01064229E-17
  5.94925274E+00   5.0120E-04   4.81087483E-17
  5.94925274E+00   5.3090E-04   5.76000099E-17
  5.94925274E+00   5.6230E-04   6.88577804E-17
  5.94925274E+00   5.9570E-04   8.22943399E-17
  5.94925274E+00   6.3100E-04   9.82301951E-17
  5.94925274E+00   6.6830E-04   1.17121027E-16
  5.94925274E+00   7.0790E-04   1.39621011E-16
  5.94925274E+00   7.4990E-04   1.66398473E-16
  5.94925274E+00   7.9430E-04   1.98160910E-16
  5.94925274E+00   8.4140E-04   2.35966177E-16
  5.94925274E+00   8.9120E-04   2.80814852E-16
  5.94925274E+00   9.4410E-04   3.34270566E-16
  5.94925274E+00   1.0000E-03   3.97653562E-16
  5.94925274E+00   1.0590E-03   4.72692665E-16
  5.94925274E+00   1.1220E-03   5.62596192E-16
  5.94925274E+00   1.1880E-03   6.68251212E-16
  5.94925274E+00   1.2590E-03   7.95792918E-16
  5.94925274E+00   1.3340E-03   9.47076386E-16
  5.94925274E+00   1.4130E-03   1.12591784E-15
  5.94925274E+00   1.4960E-03   1.33662896E-15
  5.94925274E+00   1.5850E-03   1.59008244E-15
  5.94925274E+00   1.6790E-03   1.89051866E-15
  5.94925274E+00   1.7780E-03   2.24546013E-15
  5.94925274E+00   1.8840E-03   2.67190991E-15
  5.94925274E+00   1.9950E-03   3.17296462E-15
  5.94925274E+00   2.1130E-03   3.77036622E-15
  5.94925274E+00   2.2390E-03   4.48630144E-15
  5.94925274E+00   2.3710E-03   5.32788750E-15
  5.94925274E+00   2.5120E-03   6.33648371E-15
  5.94925274E+00   2.6610E-03   7.53266055E-15
  5.94925274E+00   2.8180E-03   8.94658167E-15
  5.94925274E+00   2.9850E-03   1.06337001E-14
  5.94925274E+00   3.1620E-03   1.26401290E-14
  5.94925274E+00   3.3500E-03   1.50318546E-14
  5.94925274E+00   3.5480E-03   1.78582630E-14
  5.94925274E+00   3.7580E-03   2.12210727E-14
  5.94925274E+00   3.9810E-03   2.52278834E-14
  5.94925274E+00   4.2170E-03   2.99861839E-14
  5.94925274E+00   4.4670E-03   3.56421093E-14
  5.94925274E+00   4.7320E-03   4.23695722E-14
  5.94925274E+00   5.0120E-03   5.03450403E-14
  5.94925274E+00   5.3090E-03   5.98363020E-14
  5.94925274E+00   5.6230E-03   7.10940724E-14
  5.94925274E+00   5.9570E-03   8.45306319E-14
  5.94925274E+00   6.3100E-03   1.00466487E-13
  5.94925274E+00   6.6830E-03   1.19357319E-13
  5.94925274E+00   7.0790E-03   1.41857303E-13
  5.94925274E+00   7.4990E-03   1.68634765E-13
  5.94925274E+00   7.9430E-03   2.00397202E-13
  5.94925274E+00   8.4140E-03   2.38202469E-13
  5.94925274E+00   8.9120E-03   2.83051144E-13
  5.94925274E+00   9.4410E-03   3.36506858E-13
  5.94925274E+00   1.0000E-02   3.99889854E-13
  5.94925274E+00   1.0590E-02   4.74928957E-13
  5.94925274E+00   1.1220E-02   5.64832484E-13
  5.94925274E+00   1.1890E-02   6.72182085E-13
  5.94925274E+00   1.2590E-02   7.98029211E-13
  5.94925274E+00   1.3330E-02   9.47179387E-13
  5.94925274E+00   1.4120E-02   1.12576059E-12
  5.94925274E+00   1.4960E-02   1.33886525E-12
  5.94925274E+00   1.5850E-02   1.59231874E-12
  5.94925274E+00   1.6790E-02   1.89275495E-12
  5.94925274E+00   1.7780E-02   2.24769642E-12
  5.94925274E+00   1.8840E-02   2.67414621E-12
  5.94925274E+00   1.9950E-02   3.17520091E-12
  5.94925274E+00   2.1140E-02   3.77796133E-12
  5.94925274E+00   2.2390E-02   4.48853773E-12
  5.94925274E+00   2.3710E-02   5.33012379E-12
  5.94925274E+00   2.5120E-02   6.33872000E-12
  5.94925274E+00   2.6610E-02   7.53489684E-12
  5.94925274E+00   2.8180E-02   8.94881797E-12
  5.94925274E+00   2.9850E-02   1.06359364E-11
  5.94925274E+00   3.1620E-02   1.26423653E-11
