# DH21 astrodust SED for Mathis ISRF, U = 1.585
# Enthalpy stage: S2
# columns: lambda[um]    lambda*I_lambda / N_H [erg s^-1 cm^-2 sr^-1 H^-1]
  3.311000E+01   1.84369994E-27
  3.350000E+01   1.93650030E-27
  3.388000E+01   2.03075846E-27
  3.428000E+01   2.13573912E-27
  3.467000E+01   2.24248495E-27
  3.508000E+01   2.35830162E-27
  3.548000E+01   2.47716465E-27
  3.589000E+01   2.60454673E-27
  3.631000E+01   2.74046750E-27
  3.673000E+01   2.87986096E-27
  3.715000E+01   3.02758342E-27
  3.758000E+01   3.18429784E-27
  3.802000E+01   3.34936950E-27
  3.846000E+01   3.52346751E-27
  3.890000E+01   3.70457750E-27
  3.935000E+01   3.89715837E-27
  3.981000E+01   4.10189623E-27
  4.027000E+01   4.31797643E-27
  4.074000E+01   4.54195760E-27
  4.121000E+01   4.78084207E-27
  4.169000E+01   5.03515676E-27
  4.217000E+01   5.29640668E-27
  4.266000E+01   5.57402343E-27
  4.315000E+01   5.86657041E-27
  4.365000E+01   6.17749157E-27
  4.416000E+01   6.50784281E-27
  4.467000E+01   6.85675489E-27
  4.519000E+01   7.21776647E-27
  4.571000E+01   7.60343959E-27
  4.624000E+01   8.01350242E-27
  4.677000E+01   8.44073760E-27
  4.731000E+01   8.89437574E-27
  4.786000E+01   9.37596772E-27
  4.842000E+01   9.88021526E-27
  4.898000E+01   1.04272367E-26
  4.954000E+01   1.09823713E-26
  5.012000E+01   1.15837846E-26
  5.070000E+01   1.22189230E-26
  5.129000E+01   1.28911758E-26
  5.188000E+01   1.35925757E-26
  5.248000E+01   1.43339038E-26
  5.309000E+01   1.51198813E-26
  5.370000E+01   1.59465695E-26
  5.433000E+01   1.68361607E-26
  5.495000E+01   1.77453352E-26
  5.559000E+01   1.87218136E-26
  5.623000E+01   1.97357521E-26
  5.688000E+01   2.08159243E-26
  5.754000E+01   2.19430476E-26
  5.821000E+01   2.31417230E-26
  5.888000E+01   2.43852827E-26
  5.957000E+01   2.57102729E-26
  6.026000E+01   2.70976883E-26
  6.095000E+01   2.85152844E-26
  6.166000E+01   3.00395449E-26
  6.237000E+01   3.15896407E-26
  6.310000E+01   3.32557279E-26
  6.383000E+01   3.49691408E-26
  6.457000E+01   3.67822871E-26
  6.531000E+01   3.86171899E-26
  6.607000E+01   4.05795109E-26
  6.683000E+01   4.25609911E-26
  6.761000E+01   4.46738354E-26
  6.839000E+01   4.68321077E-26
  6.918000E+01   4.90661488E-26
  6.998000E+01   5.13695790E-26
  7.079000E+01   5.37471507E-26
  7.161000E+01   5.62359190E-26
  7.244000E+01   5.87520393E-26
  7.328000E+01   6.13785281E-26
  7.413000E+01   6.40672156E-26
  7.499000E+01   6.67777813E-26
  7.586000E+01   6.95961155E-26
  7.674000E+01   7.24755009E-26
  7.762000E+01   7.54184989E-26
  7.852000E+01   7.83901434E-26
  7.943000E+01   8.14213457E-26
  8.035000E+01   8.45428595E-26
  8.128000E+01   8.76374519E-26
  8.222000E+01   9.08399355E-26
  8.318000E+01   9.40353224E-26
  8.414000E+01   9.72846477E-26
  8.511000E+01   1.00542722E-25
  8.610000E+01   1.03850356E-25
  8.710000E+01   1.07172115E-25
  8.811000E+01   1.10479314E-25
  8.912000E+01   1.13768405E-25
  9.016000E+01   1.17177656E-25
  9.120000E+01   1.20445504E-25
  9.226000E+01   1.23724915E-25
  9.332000E+01   1.27028251E-25
  9.441000E+01   1.30278886E-25
  9.550000E+01   1.33526101E-25
  9.661000E+01   1.36757411E-25
  9.772000E+01   1.39823199E-25
  9.886000E+01   1.42956203E-25
  1.000000E+02   1.45999292E-25
  1.012000E+02   1.49089293E-25
  1.023000E+02   1.51826167E-25
  1.035000E+02   1.54705428E-25
  1.047000E+02   1.57444543E-25
  1.059000E+02   1.60097760E-25
  1.072000E+02   1.62806634E-25
  1.084000E+02   1.65186431E-25
  1.097000E+02   1.67722283E-25
  1.109000E+02   1.69860514E-25
  1.122000E+02   1.72010160E-25
  1.135000E+02   1.74025736E-25
  1.148000E+02   1.76027357E-25
  1.161000E+02   1.77763303E-25
  1.175000E+02   1.79585046E-25
  1.188000E+02   1.81068277E-25
  1.202000E+02   1.82574620E-25
  1.216000E+02   1.83812090E-25
  1.230000E+02   1.85058847E-25
  1.244000E+02   1.86106769E-25
  1.259000E+02   1.87003568E-25
  1.273000E+02   1.87784420E-25
  1.288000E+02   1.88456609E-25
  1.303000E+02   1.88995751E-25
  1.318000E+02   1.89289357E-25
  1.334000E+02   1.89545869E-25
  1.349000E+02   1.89671956E-25
  1.365000E+02   1.89649093E-25
  1.380000E+02   1.89503985E-25
  1.396000E+02   1.89208518E-25
  1.412000E+02   1.88807682E-25
  1.429000E+02   1.88233204E-25
  1.445000E+02   1.87588324E-25
  1.462000E+02   1.86767924E-25
  1.479000E+02   1.85857187E-25
  1.496000E+02   1.84815418E-25
  1.514000E+02   1.83632569E-25
  1.531000E+02   1.82395311E-25
  1.549000E+02   1.81023435E-25
  1.567000E+02   1.79536968E-25
  1.585000E+02   1.77992194E-25
  1.603000E+02   1.76472506E-25
  1.622000E+02   1.74649739E-25
  1.641000E+02   1.72784499E-25
  1.660000E+02   1.70885141E-25
  1.679000E+02   1.68861234E-25
  1.698000E+02   1.66972953E-25
  1.718000E+02   1.64757558E-25
  1.738000E+02   1.62527927E-25
  1.758000E+02   1.60289169E-25
  1.778000E+02   1.58109926E-25
  1.799000E+02   1.55668838E-25
  1.820000E+02   1.53235636E-25
  1.841000E+02   1.50861770E-25
  1.862000E+02   1.48369256E-25
  1.884000E+02   1.45781442E-25
  1.906000E+02   1.43256879E-25
  1.928000E+02   1.40694213E-25
  1.950000E+02   1.38108490E-25
  1.972000E+02   1.35609853E-25
  1.995000E+02   1.32948638E-25
